,index,Rk,Gtm,Date,Unnamed: 3,Opp,Rslt,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,#,Umpire,Pitchers Used (Rest-GameScore-Dec)
115,119,116,116,Aug 15,,BOS,"W,7-3",9.0,6,3,3,0,2,9,1,0,3.81,34,141,93,1.0,1.0,0,0,32,2,0,0,0,0,0,1,3,Ted Barrett,"C.Wilson (4-74-W), P.Strop (36), N.Feliz (1)"
116,120,117,117,Aug 16,@,TBR,"L,4-6",8.0,9,6,6,0,1,10,0,0,3.83,35,108,82,2.0,0.0,0,0,33,1,0,0,1,0,0,0,2,Dan Iassogna,"C.Lee (4-46-L), A.Ogando (1)"
117,121,118,118,Aug 17,@,TBR,"L,1-10",8.0,15,10,10,0,7,9,1,0,3.88,46,201,122,2.0,1.0,0,0,39,4,2,0,0,0,0,0,4,Dale Scott,"T.Hunter (3-32-L), M.Harrison (2), P.Strop (1), D.O'Day (2)"
118,122,119,119,Aug 18,@,TBR,"L,6-8",8.0,10,8,7,1,8,13,2,0,3.91,42,189,103,4.0,1.0,3,0,32,3,0,1,0,2,0,0,5,Jerry Meals,"D.Holland (79-35-L), A.Ogando (1), D.Oliver (4), F.Francisco (6), S.Feldman (4)"
119,123,120,120,Aug 19,@,BAL,"L,0-4",8.0,11,4,4,0,1,4,0,1,3.92,34,109,76,1.0,1.0,0,0,32,3,0,0,0,0,0,1,3,Tim McClelland,"C.Lewis (4-43-L), D.Oliver (0), D.O'Day (1)"
120,124,121,121,Aug 20,@,BAL,"W,2-0",9.0,3,0,0,0,1,12,0,0,3.89,31,122,81,1.0,0.0,0,0,30,2,0,0,0,0,0,0,2,Jeff Nelson,"C.Wilson (4-89-W), N.Feliz (4-Sv)"
121,125,122,122,Aug 21,@,BAL,"L,6-8",8.0,11,8,8,0,1,8,4,0,3.92,36,139,99,2.0,1.0,1,0,35,0,0,0,0,0,0,0,4,Mark Carlson,"C.Lee (4-20-L), S.Feldman (2), M.Kirkman (99), F.Francisco (2)"
122,126,123,123,Aug 22,@,BAL,"W,6-4",9.0,6,4,4,0,0,3,2,0,3.92,33,116,87,0.0,0.0,0,0,33,1,0,0,0,0,1,1,2,Jeff Kellogg,"T.Hunter (4-60-W), N.Feliz (1-Sv)"
123,127,124,124,Aug 23,,MIN,"W,4-0",9.0,1,0,0,0,6,9,0,0,3.89,32,149,88,1.0,0.0,0,0,26,0,0,0,0,0,0,2,4,Jim Joyce,"R.Harden (15-75-W), M.Harrison (5-H), D.O'Day (3-H), N.Feliz (0)"
124,128,125,125,Aug 24,,MIN,"W,4-3",9.0,7,3,3,0,0,3,0,1,3.88,36,132,86,2.0,0.0,0,0,35,3,0,0,0,0,2,1,4,Jim Wolf,"C.Lewis (4-49), D.Oliver (4-W), D.O'Day (0-H), N.Feliz (0-Sv)"
125,129,126,126,Aug 25,,MIN,"W,4-3",9.0,9,3,2,1,2,11,0,0,3.87,38,150,96,0.0,0.0,0,0,36,2,0,0,0,0,0,0,6,Marvin Hudson,"C.Wilson (4-52-W), M.Kirkman (3-H), D.O'Day (0-H), D.Oliver (0-H), A.Ogando (6-H), M.Harrison (1-Sv)"
126,130,127,127,Aug 26,,MIN,"L,4-6",9.0,10,6,6,0,3,9,2,0,3.89,40,179,115,2.0,0.0,0,1,37,1,0,0,0,0,1,0,3,Derryl Cousins,"C.Lee (4-37-L), A.Ogando (0), M.Kirkman (0)"
127,131,128,128,Aug 27,,OAK,"W,7-3",9.0,8,3,3,0,3,4,2,0,3.88,37,119,76,2.0,0.0,1,0,34,2,0,0,0,0,0,1,3,Mike DiMuro,"T.Hunter (4-55-W), F.Francisco (5), N.Feliz (2)"
128,132,129,129,Aug 28,,OAK,"L,0-5",9.0,11,5,5,0,5,4,1,0,3.89,40,140,85,2.0,0.0,1,0,35,3,0,0,0,0,0,2,2,Tim Welke,"R.Harden (4-31-L), D.Holland (9)"
129,133,130,130,Aug 29,,OAK,"L,2-8",9.0,12,8,6,2,5,9,2,0,3.9,44,144,92,2.0,0.0,1,1,36,1,0,0,1,2,2,1,4,Jim Reynolds,"C.Lewis (4-33-L), M.Kirkman (2), A.Ogando (2), M.Harrison (3)"
130,134,131,131,Aug 30,@,KCR,"W,3-0",9.0,3,0,0,0,4,7,0,0,3.87,32,122,69,1.0,0.0,0,0,28,0,0,0,0,0,0,2,3,Mike Reilly,"C.Wilson (4-77-W), D.O'Day (4-H), N.Feliz (2-Sv)"
131,135,132,132,Aug 31,@,KCR,"L,9-10",8.2,13,10,6,4,3,11,1,0,3.89,44,185,111,3.0,2.0,1,0,41,4,0,0,0,0,2,0,6,Bill Miller,"C.Lee (4-27), M.Harrison (1), M.Kirkman (1), D.O'Day (0), D.Oliver (5-L), A.Ogando (1)"
132,137,133,133,Sep 1,@,KCR,"W,4-3",9.0,10,3,3,0,5,3,1,0,3.89,40,144,84,3.0,1.0,0,1,33,3,0,0,1,1,0,1,5,Chad Fairchild,"T.Hunter (4-46-W), M.Kirkman (0-H), D.O'Day (0-H), D.Oliver (0-H), N.Feliz (1-Sv)"
133,138,134,134,Sep 3,@,MIN,"L,3-4",8.0,8,4,4,0,2,6,0,0,3.89,34,116,85,7.0,2.0,1,0,32,2,0,0,0,0,0,0,5,Bob Davidson,"D.Holland (5-49-L), A.Ogando (2-BSv), M.Harrison (2), D.O'Day (1), C.Rapada (99)"
134,139,135,135,Sep 4,@,MIN,"L,4-12",8.0,11,12,12,0,5,5,2,1,3.95,41,156,94,0.0,0.0,0,0,35,1,2,0,0,0,0,0,4,Alfonso Marquez,"C.Lewis (5-9-L), D.Nippert (46), R.Harden (6), P.Strop (17)"
135,140,136,136,Sep 5,@,MIN,"L,5-6",8.0,7,6,6,0,4,6,0,1,3.97,36,131,78,3.0,1.0,2,0,29,1,0,0,0,2,0,0,4,Tim Timmons,"C.Wilson (5-31-L), M.Kirkman (3), A.Ogando (1), D.Nippert (0)"
136,141,137,137,Sep 6,@,TOR,"L,2-7",8.0,9,7,7,0,2,6,3,0,4.0,35,116,75,2.0,0.0,0,0,32,2,0,0,1,0,0,1,3,Ron Kulpa,"T.Hunter (4-37-L), P.Strop (1), C.Rapada (2)"
137,142,138,138,Sep 7,@,TOR,"L,5-8",8.0,11,8,8,0,4,9,4,0,4.03,39,128,79,4.0,1.0,1,0,35,2,0,1,0,0,0,0,6,Lance Barksdale,"S.Feldman (16-37-L), M.Kirkman (1), D.O'Day (3), D.Oliver (5), C.Rapada (0), P.Strop (0)"
138,143,139,139,Sep 8,@,TOR,"W,8-1",9.0,5,1,1,0,3,10,1,0,4.01,34,127,80,0.0,0.0,0,0,31,0,0,0,0,0,1,2,5,Ed Rapuano,"D.Holland (4-67-W), M.Harrison (4), D.O'Day (0), D.Oliver (0), N.Feliz (6)"
