,index,Rk,Gtm,Date,Unnamed: 3,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,#,Thr,Opp. Starter (GmeSc)
105,109,106,106,Aug 2,@,TEX,"L,4-5",40,36,4,9,1,1,0,3,4,0,11,0,0,0,0,0,2,0,0.231,0.289,0.38,0.67,9,11,R,L.Lynn(73)
106,110,107,107,Aug 3,@,TEX,"L,4-5",43,36,4,8,3,1,1,4,6,0,9,1,0,0,1,3,0,0,0.231,0.29,0.381,0.671,9,10,R,A.Sampson(32)
107,111,108,108,Aug 4,@,TEX,"L,4-9",41,36,4,10,2,0,0,2,4,0,5,0,1,0,0,0,1,0,0.232,0.291,0.38,0.671,10,10,R,P.Payano(40)
108,112,109,109,Aug 5,,CHW,"L,4-7",39,35,4,11,1,2,1,4,4,0,10,0,0,0,0,3,0,0,0.232,0.292,0.382,0.673,8,9,R,L.Giolito(50)
109,113,110,110,Aug 6 (1),,CHW,"L,3-5",39,37,3,10,1,1,1,3,2,0,10,0,0,0,1,2,0,0,0.233,0.292,0.382,0.674,9,9,R,D.Cease(50)
110,114,111,111,Aug 6 (2),,CHW,"W,10-6",44,39,10,16,3,0,1,9,3,0,8,0,0,2,1,0,1,0,0.234,0.293,0.384,0.677,10,9,L,H.Santiago(35)
111,115,112,112,Aug 7,,CHW,"L,1-8",35,31,1,6,0,1,0,1,4,0,3,0,0,0,0,3,0,0,0.234,0.293,0.383,0.676,7,10,R,I.Nova(70)
112,116,113,113,Aug 8,,KCR,"W,10-8",45,34,10,8,0,1,4,10,9,0,9,1,1,0,2,0,0,0,0.234,0.294,0.385,0.68,10,10,R,J.Lopez(31)
113,117,114,114,Aug 9,,KCR,"W,5-2",37,34,5,12,1,1,1,4,3,0,8,0,0,0,0,1,0,0,0.235,0.295,0.387,0.682,8,9,R,B.Keller(35)
114,118,115,115,Aug 10,,KCR,"L,0-7",32,32,0,6,0,0,0,0,0,0,14,0,0,0,0,0,0,1,0.235,0.294,0.385,0.68,5,9,L,M.Montgomery(81)
115,119,116,116,Aug 11,,KCR,"L,2-10",33,32,2,7,1,0,1,2,0,0,10,1,0,0,0,1,0,1,0.235,0.294,0.385,0.679,4,9,R,J.Junis(58)
116,120,117,117,Aug 13,,SEA,"L,6-11",43,40,6,13,5,0,2,5,3,1,12,0,0,0,0,0,1,0,0.236,0.295,0.387,0.682,10,9,L,Y.Kikuchi(24)
117,121,118,118,Aug 14,,SEA,"W,3-2",36,34,3,12,1,0,0,3,2,0,7,0,0,0,0,1,0,0,0.237,0.296,0.387,0.682,9,9,L,M.Gonzales(43)
118,122,119,119,Aug 15,,SEA,"L,2-7",33,32,2,8,0,1,1,2,0,0,9,0,0,1,1,2,0,0,0.237,0.295,0.387,0.682,4,9,R,M.Wisler(52)
119,123,120,120,Aug 16,@,TBR,"W,2-0",33,33,2,6,5,0,0,1,0,0,13,0,0,0,1,1,0,0,0.236,0.294,0.387,0.681,4,9,R,C.Morton(79)
120,124,121,121,Aug 17,@,TBR,"L,0-1",42,41,0,3,2,0,0,0,0,0,24,1,0,0,0,1,0,0,0.235,0.293,0.384,0.677,3,9,L,R.Yarbrough(77)
121,125,122,122,Aug 18,@,TBR,"L,4-5",39,35,4,10,3,0,1,4,3,0,12,0,0,1,1,0,0,1,0.235,0.293,0.385,0.677,8,9,R,T.Richards(41)
122,126,123,123,Aug 19,@,HOU,"L,4-5",42,40,4,14,1,0,2,4,1,0,14,0,0,1,1,0,0,0,0.236,0.293,0.386,0.679,11,10,L,W.Miley(45)
123,127,124,124,Aug 20,@,HOU,"L,3-6",39,36,3,10,2,0,1,3,3,0,11,0,0,0,0,1,0,0,0.236,0.294,0.386,0.68,9,9,R,A.Sanchez(36)
124,128,125,125,Aug 21,@,HOU,"W,2-1",29,29,2,2,0,0,2,2,0,0,11,0,0,0,0,0,0,0,0.235,0.292,0.385,0.678,0,9,R,J.Verlander(86)
125,129,126,126,Aug 22,@,HOU,"L,3-6",35,32,3,5,0,0,2,3,3,0,14,0,0,0,0,0,0,0,0.235,0.292,0.385,0.677,5,10,R,G.Cole(84)
126,130,127,127,Aug 23,@,MIN,"W,9-6",44,41,9,17,5,0,1,9,3,0,8,0,0,0,0,1,1,0,0.236,0.293,0.387,0.681,8,10,R,J.Berrios(31)
127,131,128,128,Aug 24,@,MIN,"L,5-8",41,37,5,12,2,0,1,4,2,0,13,1,0,1,1,1,1,0,0.237,0.294,0.388,0.682,9,9,R,K.Gibson(38)
128,132,129,129,Aug 25,@,MIN,"L,4-7",37,36,4,9,3,0,0,4,1,0,7,0,0,0,0,0,1,0,0.237,0.294,0.387,0.681,6,9,L,M.Perez(58)
129,133,130,130,Aug 27,,CLE,"L,1-10",32,30,1,3,1,0,0,1,2,0,15,0,0,0,0,0,0,0,0.236,0.293,0.386,0.679,4,10,R,A.Plutko(66)
130,134,131,131,Aug 28,,CLE,"L,2-4",32,31,2,7,1,0,1,2,0,0,7,0,0,1,1,3,0,0,0.236,0.292,0.386,0.678,3,9,R,A.Civale(62)
