,index,Rk,Gtm,Date,Unnamed: 3,Opp,Rslt,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,#,Umpire,Pitchers Used (Rest-GameScore-Dec)
67,69,68,68,Jun 18,,BAL,"W,2-1",9.0,6,1,1,0,2,11,1,0,4.27,36,131,86,0.0,0.0,1,0,34,1,0,0,0,0,1,0,5,Gary Cederstrom,"S.O'Sullivan (4-60), J.Diekman (13-W), L.Garcia (0-H), K.Giles (0-H), J.Papelbon (3-Sv)"
68,70,69,69,Jun 19,,STL,"L,4-12",9.0,16,12,12,0,10,10,3,0,4.38,52,226,134,0.0,0.0,0,0,41,3,0,0,0,1,0,1,4,Ron Kulpa,"P.Aumont (99-24-L), J.De Fratus (2), J.Gomez (1), J.Diekman (0)"
69,71,70,70,Jun 20,,STL,"L,1-10",9.0,16,10,10,0,2,8,2,3,4.46,46,176,107,0.0,0.0,2,0,40,4,0,0,0,1,0,0,3,Vic Carapazza,"A.Harang (4-47-L), E.Araujo (2), S.Rosin (99)"
70,72,71,71,Jun 21,,STL,"W,9-2",9.0,7,2,2,0,2,10,2,0,4.43,35,114,79,2.0,0.0,0,0,32,2,0,0,1,0,0,0,4,Brian Knight,"A.Morgan (99-57-W), L.Garcia (2-H), K.Giles (2), J.Papelbon (2)"
71,73,72,72,Jun 22,@,NYY,"W,11-8",9.0,14,8,8,0,4,5,2,0,4.48,44,177,108,0.0,0.0,0,0,39,4,0,0,0,1,0,0,5,Mark Ripperger,"K.Correia (4-26), J.Diekman (2-W), E.Araujo (1), K.Giles (0), J.Papelbon (0)"
72,74,73,73,Jun 23,@,NYY,"W,11-6",9.0,13,6,6,0,2,7,4,1,4.5,43,166,102,1.0,1.0,1,0,39,4,0,0,0,1,1,1,6,Jeff Kellogg,"S.O'Sullivan (4-21), E.Araujo (0), J.Gomez (3), L.Garcia (1), K.Giles (0-W), J.De Fratus (3)"
73,75,74,74,Jun 24,@,NYY,"L,2-10",8.0,15,10,10,0,6,7,0,1,4.58,47,179,112,0.0,0.0,0,0,40,3,0,0,0,0,0,0,3,Brian O'Nora,"C.Hamels (9-31-L), J.Diekman (1), J.De Fratus (0)"
74,76,75,75,Jun 26,,WSN,"L,2-5",9.0,9,5,4,1,2,10,1,1,4.58,39,135,90,0.0,0.0,1,0,34,1,0,0,1,1,1,1,3,Jordan Baker,"A.Harang (5-40-L), J.Gomez (2), E.Araujo (2)"
75,77,76,76,Jun 28(1),,WSN,"L,2-3",9.0,9,3,1,2,6,8,0,0,4.53,43,153,91,6.0,1.0,0,0,35,3,0,0,1,1,1,0,5,Paul Emmel,"K.Correia (5-47-L), J.Gomez (1), J.Diekman (3), L.Garcia (4), J.De Fratus (3)"
76,78,77,77,Jun 28(2),,WSN,"W,8-5",9.0,10,5,5,0,2,10,2,0,4.53,40,176,109,1.0,0.0,0,0,37,2,0,0,1,0,1,0,5,Jerry Meals,"S.Gonzalez (21-46-W), J.Gomez (-1), E.Araujo (1), K.Giles (4-H), J.Papelbon (5-Sv)"
77,79,78,78,Jun 29,,MIL,"L,4-7",9.0,16,7,7,0,2,5,0,0,4.57,43,136,99,3.0,1.0,0,0,39,5,0,0,1,1,0,2,3,Mark Carlson,"S.O'Sullivan (5-21-L), J.De Fratus (0), E.Araujo (0)"
78,80,79,79,Jun 30,,MIL,"L,3-4",9.0,10,4,4,0,3,9,0,0,4.56,40,168,108,3.0,0.0,1,0,36,1,1,0,1,0,0,0,3,Mike DiMuro,"C.Hamels (5-65), K.Giles (1-BL), L.Garcia (1)"
79,82,80,80,Jul 1,,MIL,"L,5-9",9.0,17,9,9,0,1,6,1,0,4.62,44,147,104,1.0,0.0,0,0,43,4,1,0,0,0,0,1,4,Adam Hamari,"A.Harang (4-7-L), J.Diekman (2), E.Araujo (1), J.Gomez (2)"
80,83,81,81,Jul 2,,MIL,"L,7-8",11.0,16,8,7,1,4,6,0,0,4.63,50,172,115,0.0,0.0,0,1,44,2,0,0,1,1,1,3,5,Tripp Gibson,"C.Billingsley (47-19), J.De Fratus (2), K.Giles (1), J.Papelbon (3), L.Garcia (1-L)"
81,84,82,82,Jul 3,@,ATL,"L,1-2",8.0,7,2,2,0,2,6,2,0,4.61,32,118,73,2.0,0.0,0,0,30,1,0,0,0,0,0,1,3,Doug Eddings,"A.Morgan (11-62-L), J.Diekman (1), J.Gomez (1)"
82,85,83,83,Jul 4,@,ATL,"L,5-9",8.0,10,9,9,0,5,5,1,0,4.67,40,167,108,1.0,0.0,1,0,34,3,0,0,1,0,1,0,4,Jim Wolf,"K.Correia (5-3-L), E.Araujo (2), J.De Fratus (1), J.Diekman (0)"
83,86,84,84,Jul 5,@,ATL,"W,4-0",10.0,7,0,0,0,1,10,0,1,4.6,37,149,92,0.0,0.0,1,0,35,1,0,0,0,0,0,1,4,Adrian Johnson,"C.Hamels (4-71), K.Giles (2), L.Garcia (2-W), J.Papelbon (2)"
84,87,85,85,Jul 6,@,LAD,"L,7-10",8.0,15,10,9,1,3,4,2,0,4.66,42,182,113,2.0,1.0,0,1,36,5,1,0,1,1,0,0,3,Manny Gonzalez,"S.O'Sullivan (6-27), J.Gomez (2-L), J.De Fratus (1)"
