,index,Rk,Gtm,Date,Unnamed: 3,Opp,Rslt,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,#,Umpire,Pitchers Used (Rest-GameScore-Dec)
103,106,104,104,Jul 29,,BAL,"W,6-1",9.0,4,1,1,0,3,5,0,1,5.23,35,142,95,0.0,0.0,1,0,31,1,0,0,0,0,1,1,2,Jim Reynolds,"P.Wilson (5-72-W), J.Colome (1)"
104,107,105,105,Jul 30,,BAL,"W,10-3",9.0,5,3,3,0,1,7,2,0,5.2,32,107,70,,,0,0,31,0,0,0,0,0,0,1,1,Jim Wolf,J.Kennedy (5-71-W)
105,108,106,106,Jul 31,,BAL,"L,2-12",9.0,18,12,12,0,3,3,3,1,5.27,48,178,114,2.0,0.0,3,1,44,2,0,0,0,0,0,1,3,Mark Hirschbeck,"L.de los Santos (5-33-L), V.Zambrano (4), B.Backe (4)"
106,110,107,107,Aug 1,,BAL,"L,3-4",9.0,6,4,4,0,8,4,2,0,5.26,39,173,98,3.0,0.0,1,2,31,1,0,0,0,0,0,0,4,Matt Hollowell,"J.Sosa (5-41-L), S.Kent (3), T.Phelps (5), E.Yan (4)"
107,111,108,108,Aug 2,,CHW,"L,5-8",12.0,16,8,8,0,6,7,1,3,5.27,61,234,134,0.0,0.0,2,0,50,2,0,1,2,0,1,1,4,Rob Drake,"T.Sturtze (4-40), T.Harper (5-BSv), E.Yan (0), J.Colome (3-L)"
108,112,109,109,Aug 3,,CHW,"W,6-2",9.0,5,2,2,0,6,5,0,1,5.24,38,157,89,0.0,0.0,0,0,31,2,0,0,0,0,0,0,2,Steve Rippley,"P.Wilson (4-64-W), T.Phelps (1)"
109,113,110,110,Aug 4,,CHW,"W,10-3",9.0,9,3,2,1,4,5,0,1,5.21,41,154,91,0.0,0.0,0,0,35,2,0,0,1,0,1,0,3,Gary Darling,"J.Kennedy (4-58-W), T.Harper (1), S.Kent (2)"
110,114,111,111,Aug 5,,CHW,"L,3-4",9.0,9,4,4,0,3,8,1,1,5.2,39,150,85,2.0,2.0,0,0,35,1,2,0,0,0,0,0,3,Paul Emmel,"V.Zambrano (4-62), J.Colome (2-H), E.Yan (2-BL)"
111,115,112,112,Aug 6,@,CLE,"L,2-4",8.0,8,4,4,0,5,5,1,0,5.19,37,149,89,2.0,0.0,0,0,32,4,0,0,0,0,0,0,3,Fieldin Culbreth,"J.Sosa (4-34-L), W.Alvarez (22), B.Backe (5)"
112,116,113,113,Aug 7,@,CLE,"L,2-6",8.0,7,6,4,2,4,5,1,0,5.18,33,116,70,,,0,1,27,2,0,0,1,1,2,2,1,Bill Hohn,T.Sturtze (4-49-L)
113,117,114,114,Aug 8,@,CLE,"W,4-2",9.0,7,2,2,0,1,5,2,0,5.16,34,122,82,0.0,0.0,0,0,33,1,0,0,0,0,0,0,2,Lance Barksdale,"P.Wilson (4-69-W), E.Yan (2-Sv)"
114,118,115,115,Aug 9,@,KCR,"L,4-5",11.1,15,5,4,1,5,3,0,1,5.13,51,211,125,0.0,0.0,1,2,44,5,0,0,0,1,0,3,4,Gerry Davis,"J.Kennedy (4-49), T.Harper (4-H), E.Yan (0-BSv), T.Phelps (5-L)"
115,119,116,116,Aug 10,@,KCR,"W,13-6",9.0,9,6,6,0,3,5,1,2,5.14,40,173,104,0.0,0.0,0,0,34,4,0,0,0,1,0,0,2,Dan Iassogna,"V.Zambrano (4-33-W), W.Alvarez (3-Sv)"
116,120,117,117,Aug 11,@,KCR,"L,0-10",8.0,14,10,9,1,3,3,4,1,5.18,44,144,82,0.0,0.0,3,0,40,1,0,0,0,0,2,0,4,Greg Gibson,"J.Sosa (4-31-L), S.Kent (6), B.Backe (4), J.Colome (5)"
117,121,118,118,Aug 13,,CLE,"L,5-9",9.0,9,9,9,0,6,10,2,1,5.21,42,167,97,0.0,0.0,0,0,34,1,0,0,1,0,0,1,3,Dana DeMuth,"T.Sturtze (5-30-L), B.Backe (1), T.Phelps (3)"
118,122,119,119,Aug 14,,CLE,"L,4-6",9.0,11,6,6,0,2,4,1,1,5.22,38,119,81,1.0,1.0,0,0,34,2,0,1,1,0,0,3,2,Kerwin Danley,"P.Wilson (5-46-L), W.Alvarez (3)"
119,123,120,120,Aug 15,,CLE,"W,4-3",9.0,7,3,3,0,5,0,1,0,5.2,37,122,71,0.0,0.0,1,1,32,1,0,0,0,0,0,1,2,Jim Wolf,"J.Kennedy (5-63), T.Harper (5-W)"
120,124,121,121,Aug 16,,KCR,"L,5-6",9.0,9,6,6,0,4,9,1,0,5.21,41,149,93,0.0,0.0,0,0,35,1,1,0,0,2,1,0,4,Jerry Layne,"V.Zambrano (5-52), J.Colome (4-BSv), T.Harper (0-H), E.Yan (6-BL)"
121,125,122,122,Aug 17,,KCR,"L,3-7",12.0,12,7,6,1,5,7,3,0,5.2,53,199,117,0.0,0.0,1,0,47,2,0,0,0,1,2,0,4,Mike DiMuro,"J.Sosa (5-67), T.Phelps (3-H), E.Yan (0-BSv), J.Colome (0-L)"
122,126,123,123,Aug 18,,KCR,"W,8-6",9.0,9,6,6,0,5,11,1,0,5.21,40,162,102,0.0,0.0,1,1,35,1,0,0,0,0,0,0,2,Ed Montague,"T.Sturtze (4-53-W), W.Alvarez (3)"
123,127,124,124,Aug 19,@,BAL,"W,7-3",9.0,5,3,3,0,2,4,2,0,5.19,33,119,75,0.0,0.0,0,0,31,1,0,0,0,0,0,1,2,CB Bucknor,"P.Wilson (4-63-W), T.Harper (2)"
124,128,125,125,Aug 20,@,BAL,"L,4-7",8.2,9,7,3,4,4,4,1,0,5.17,39,148,94,0.0,0.0,0,1,34,1,0,0,0,1,1,0,2,Mark Carlson,"J.Kennedy (4-57), L.Gardner (80-BL)"
125,129,126,126,Aug 21,@,BAL,"L,1-2",8.0,5,2,2,0,6,9,1,0,5.15,33,119,61,3.0,0.0,1,1,27,0,0,0,0,0,0,0,2,Jay Klemm,"V.Zambrano (4-56-L), E.Yan (3)"
126,130,127,127,Aug 22,@,BAL,"L,2-3",10.1,8,3,3,0,2,7,2,0,5.13,40,146,99,0.0,0.0,0,0,37,1,0,1,1,0,0,1,3,Andy Fletcher,"J.Sosa (4-66), W.Alvarez (3), T.Harper (2-L)"
127,131,128,128,Aug 23,@,CHW,"W,8-2",9.0,11,2,2,0,1,6,2,0,5.1,39,112,77,,,0,0,37,0,0,0,1,0,1,1,1,Ron Kulpa,T.Sturtze (4-62-W)
128,132,129,129,Aug 24,@,CHW,"L,2-5",8.0,7,5,5,0,4,6,3,0,5.11,35,128,83,0.0,0.0,0,0,31,1,0,0,0,0,0,0,2,Jim Joyce,"P.Wilson (4-44-L), T.Phelps (6)"
129,133,130,130,Aug 25,@,CHW,"L,3-8",8.0,9,8,8,0,4,4,1,1,5.13,36,133,80,1.0,0.0,1,0,31,1,0,0,0,0,0,1,4,Dale Scott,"J.Kennedy (4-25-L), L.Gardner (4), B.Backe (11), S.Kent (13)"
130,134,131,131,Aug 27,@,ANA,"L,3-7",8.0,16,7,4,3,2,2,0,0,5.13,40,145,94,3.0,3.0,0,2,38,3,0,0,0,0,2,1,2,Ed Rapuano,"V.Zambrano (5-30-L), T.Harper (4)"
131,135,132,132,Aug 28,@,ANA,"W,8-5",10.0,10,5,3,2,4,5,0,1,5.11,46,159,98,1.0,1.0,3,0,40,2,1,0,1,0,1,0,3,Tony Randazzo,"J.Sosa (5-44), W.Alvarez (5), E.Yan (6-W)"
132,136,133,133,Aug 29,@,ANA,"L,1-6",8.0,11,6,6,0,3,3,0,1,5.12,39,129,79,0.0,0.0,1,0,33,4,0,0,1,1,1,1,2,Tim Timmons,"T.Sturtze (5-37-L), L.Gardner (3)"
133,137,134,134,Aug 30,@,TEX,"W,9-7",9.0,13,7,7,0,8,4,3,1,5.14,46,208,117,1.0,0.0,1,0,37,2,0,0,0,0,0,3,5,Rob Drake,"P.Wilson (5-15), T.Phelps (5-W), W.Alvarez (1-H), L.Gardner (0-H), E.Yan (1-Sv)"
134,138,135,135,Aug 31,@,TEX,"W,7-5",9.0,13,5,5,0,5,7,1,1,5.13,42,168,104,2.0,0.0,0,2,36,2,0,0,0,0,0,1,4,Matt Hollowell,"T.Harper (3-22), T.Phelps (0), L.Gardner (0-W), E.Yan (0-Sv)"
135,140,136,136,Sep 1,@,TEX,"W,8-3",9.0,11,3,3,0,3,5,2,0,5.12,39,147,89,0.0,0.0,0,0,36,1,0,0,0,0,0,1,2,Derryl Cousins,"V.Zambrano (4-49-W), L.Carter (99-Sv)"
136,141,137,137,Sep 3,,ANA,"L,2-10",9.0,12,10,9,1,6,6,0,0,5.15,46,169,98,3.0,3.0,0,0,40,2,0,0,0,0,1,0,3,Laz Diaz,"J.Sosa (5-22-L), T.Phelps (2), S.Kent (8)"
137,142,138,138,Sep 4,,ANA,"L,2-4",9.0,10,4,4,0,0,1,0,0,5.14,36,109,75,,,1,0,35,2,0,0,0,1,0,0,1,Jim Wolf,T.Sturtze (5-52-L)
138,143,139,139,Sep 5,,ANA,"L,1-10",9.0,10,10,9,1,5,6,2,1,5.17,42,144,87,1.0,1.0,1,0,35,3,0,0,0,1,0,1,3,Randy Marsh,"J.Kennedy (10-23-L), S.Kent (1), L.Gardner (4)"
139,144,140,140,Sep 6,,TEX,"L,3-9",9.0,15,9,9,0,4,3,1,1,5.19,47,169,96,0.0,0.0,0,0,41,5,0,0,0,1,1,1,4,Greg Gibson,"T.Harper (5-13-L), L.Carter (4), T.Phelps (2), E.Yan (5)"
140,145,141,141,Sep 7,,TEX,"L,2-11",9.0,13,11,11,0,7,8,2,1,5.23,47,189,101,0.0,0.0,0,0,37,1,0,0,0,2,0,1,4,Mike Winters,"V.Zambrano (5-29-L), L.Gardner (1), S.Kent (1), T.Phelps (0)"
141,146,142,142,Sep 8,,TEX,"W,6-3",9.0,7,3,3,0,6,8,2,0,5.22,38,151,89,0.0,0.0,0,0,32,0,0,0,0,0,0,2,3,Gerry Davis,"J.Sosa (4-59-W), W.Alvarez (8), E.Yan (1)"
142,147,143,143,Sep 9,,BOS,"L,3-6",9.0,14,6,5,1,1,3,3,0,5.22,41,111,76,1.0,0.0,0,0,39,2,1,0,0,1,0,2,2,Jerry Crawford,"T.Sturtze (4-31-L), L.Carter (2)"
143,148,144,144,Sep 10,,BOS,"L,1-12",9.0,15,12,11,1,1,3,3,3,5.26,47,168,112,2.0,1.0,1,0,42,5,0,0,0,1,1,0,4,Brian Gorman,"J.Kennedy (4-31-L), S.Kent (2), L.Gardner (2), T.Phelps (2)"
144,149,145,145,Sep 11,,BOS,"L,3-6",9.0,12,6,6,0,5,7,1,0,5.26,44,162,99,2.0,0.0,1,0,39,2,1,0,0,0,0,0,3,Phil Cuzzi,"P.Wilson (11-28-L), W.Alvarez (2), T.Harper (4)"
145,150,146,146,Sep 12,,BOS,"L,3-6",9.0,7,6,6,0,5,5,1,0,5.27,37,132,77,0.0,0.0,0,0,31,2,0,0,0,1,0,2,2,Matt Hollowell,"V.Zambrano (4-62), E.Yan (3-BL)"
146,151,147,147,Sep 13,@,TOR,"L,2-5",8.0,6,5,5,0,4,3,2,2,5.27,30,99,61,0.0,0.0,0,0,24,2,0,0,0,0,0,2,2,Larry Young,"D.Brazelton (99-42-L), L.Carter (3)"
147,152,148,148,Sep 14,@,TOR,"L,4-8",8.0,10,8,8,0,4,3,3,0,5.29,36,123,75,0.0,0.0,1,0,30,3,0,0,0,2,0,1,3,Bill Miller,"T.Sturtze (4-28-L), J.Colome (27), D.James (99)"
148,153,149,149,Sep 15,@,TOR,"W,7-4",9.0,8,4,4,0,2,6,2,0,5.28,36,145,99,2.0,0.0,0,0,33,1,0,0,0,1,0,1,3,Fieldin Culbreth,"J.Kennedy (4-64-W), W.Alvarez (3), E.Yan (2-Sv)"
149,154,150,150,Sep 17,,NYY,"W,9-7",9.0,12,7,7,0,5,9,1,1,5.3,43,162,97,1.0,0.0,0,0,36,4,1,1,1,0,0,2,2,Paul Emmel,"P.Wilson (5-27), L.Carter (3-W)"
150,155,151,151,Sep 18,,NYY,"L,1-7",9.0,13,7,7,0,5,7,1,0,5.31,44,149,88,0.0,0.0,2,1,39,2,0,0,0,0,0,0,3,Gary Darling,"V.Zambrano (5-43-L), T.Harper (6), J.Sosa (9)"
151,156,152,152,Sep 19,,NYY,"W,3-2",10.0,7,2,2,0,5,6,1,0,5.28,39,150,92,0.0,0.0,0,0,34,1,0,0,0,0,1,3,3,Steve Rippley,"D.Brazelton (5-54), W.Alvarez (3), E.Yan (3-W)"
152,157,153,153,Sep 20,,TOR,"W,11-7",9.0,7,7,7,0,3,9,1,1,5.29,36,134,81,0.0,0.0,0,0,32,3,1,0,0,0,0,2,2,Derryl Cousins,"T.Sturtze (5-58-W), J.Colome (5)"
153,158,154,154,Sep 21,,TOR,"W,4-3",9.0,6,3,0,3,1,6,1,0,5.26,36,156,103,0.0,0.0,0,0,35,0,0,0,0,0,2,0,3,Marty Foster,"J.Kennedy (5-55), T.Phelps (10), L.Carter (3-W)"
154,159,155,155,Sep 22,,TOR,"L,6-12",9.0,19,12,9,3,5,3,2,0,5.28,51,181,107,3.0,2.0,0,1,44,3,2,1,0,2,2,1,4,Joe Brinkman,"P.Wilson (4-13-L), J.Sosa (3), J.Colome (1), S.Kent (11)"
155,160,156,156,Sep 23,@,NYY,"W,3-2",9.0,6,2,0,2,5,5,0,1,5.25,37,129,68,0.0,0.0,0,1,31,0,0,0,0,0,1,1,3,Mike Reilly,"V.Zambrano (4-56-W), W.Alvarez (3-H), E.Yan (3-Sv)"
156,161,157,157,Sep 24,@,NYY,"L,0-6",8.0,9,6,6,0,3,6,2,2,5.26,37,138,81,0.0,0.0,0,0,32,3,0,0,0,0,0,1,2,Sam Holbrook,"T.Harper (5-26-L), D.James (9)"
157,162,158,158,Sep 25,@,NYY,"L,3-4",8.0,10,4,3,1,2,7,0,1,5.25,37,141,87,2.0,0.0,1,0,34,3,0,0,0,0,1,1,2,Jerry Meals,"T.Sturtze (4-42-L), L.Carter (3)"
158,163,159,159,Sep 27,@,BOS,"L,1-6",8.0,9,6,6,0,3,4,1,1,5.25,34,132,79,2.0,0.0,0,0,30,1,0,0,0,0,0,3,3,Rick Reed,"P.Wilson (4-19-L), T.Phelps (5), J.Sosa (4)"
159,164,160,160,Sep 28,@,BOS,"W,9-6",9.0,8,6,5,1,4,7,1,0,5.25,39,133,78,0.0,0.0,0,0,35,4,0,1,0,0,1,1,2,Tim Tschida,"V.Zambrano (4-47-W), L.Carter (2-Sv)"
160,165,161,161,Sep 29,@,BOS,"L,8-11",8.0,15,11,10,1,7,2,1,2,5.29,45,154,80,3.0,2.0,0,0,35,6,0,0,0,1,1,3,4,Mark Wegner,"D.James (4-17), W.Alvarez (5-L), T.Harper (4), E.Yan (5)"
