,index,Rk,Gtm,Date,Unnamed: 3,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,#,Thr,Opp. Starter (GmeSc)
108,112,109,109,Aug 3,@,CIN,"L,3-8",36,30,3,4,3,0,0,3,5,1,13,0,1,0,0,0,0,0,0.273,0.335,0.407,0.741,6,16,L,T.Cingrani(49)
109,113,110,110,Aug 4,@,CIN,"W,15-2",49,46,15,19,7,0,3,14,3,0,7,0,0,0,1,1,0,0,0.274,0.336,0.411,0.747,7,14,R,M.Leake(24)
110,114,111,111,Aug 5,,LAD,"L,2-3",37,32,2,8,3,0,0,2,1,0,5,2,2,0,0,1,0,0,0.274,0.336,0.41,0.746,8,14,R,Z.Greinke(52)
111,115,112,112,Aug 6,,LAD,"W,5-1",33,30,5,8,2,0,2,5,3,0,7,0,0,0,0,1,0,0,0.274,0.336,0.411,0.747,4,17,L,C.Kershaw(55)
112,116,113,113,Aug 7,,LAD,"L,4-13",39,37,4,10,0,0,0,4,2,0,10,0,0,0,2,2,0,0,0.274,0.336,0.41,0.745,8,17,R,R.Nolasco(51)
113,117,114,114,Aug 8,,LAD,"L,1-5",33,33,1,7,0,0,0,0,0,0,9,0,0,0,0,1,0,0,0.274,0.335,0.408,0.743,5,14,L,H.Ryu(72)
114,118,115,115,Aug 9,,CHC,"L,0-3",37,33,0,7,2,0,0,0,3,2,9,1,0,0,0,1,0,0,0.273,0.334,0.407,0.741,10,16,L,C.Rusin(61)
115,119,116,116,Aug 10,,CHC,"L,5-6",33,32,5,9,2,0,2,5,1,0,6,0,0,0,0,2,0,1,0.273,0.334,0.408,0.742,1,15,R,C.Villanueva(45)
116,120,117,117,Aug 11,,CHC,"W,8-4",41,33,8,13,4,0,0,8,6,1,3,0,0,2,1,1,1,1,0.274,0.335,0.409,0.744,9,16,R,E.Jackson(38)
117,121,118,118,Aug 13,,PIT,"W,4-3",61,51,4,14,2,0,0,3,8,4,9,1,1,0,2,2,1,0,0.274,0.336,0.408,0.744,17,20,R,C.Morton(51)
118,122,119,119,Aug 14,,PIT,"L,1-5",30,29,1,4,1,0,0,1,1,0,6,0,0,0,1,2,0,0,0.273,0.335,0.406,0.741,2,13,L,F.Liriano(80)
119,123,120,120,Aug 15,,PIT,"W,6-5",48,45,6,12,3,1,0,6,3,0,7,0,0,0,0,1,0,0,0.273,0.335,0.406,0.74,8,18,R,A.Burnett(30)
120,124,121,121,Aug 16,@,CHC,"L,0-7",32,28,0,2,1,0,0,0,3,0,8,1,0,0,0,1,0,0,0.272,0.334,0.404,0.737,5,11,R,J.Arrieta(78)
121,125,122,122,Aug 17,@,CHC,"W,4-0",36,31,4,5,4,0,1,4,2,0,9,2,0,1,0,0,0,0,0.271,0.333,0.404,0.737,5,14,L,T.Wood(46)
122,126,123,123,Aug 18,@,CHC,"W,6-1",41,36,6,8,4,0,1,6,5,1,4,0,0,0,1,0,0,0,0.27,0.333,0.404,0.737,8,12,R,E.Jackson(51)
123,127,124,124,Aug 19,@,MIL,"W,8-5",44,42,8,16,3,0,2,8,2,0,4,0,0,0,0,1,2,0,0.272,0.333,0.406,0.739,9,17,R,M.Estrada(43)
124,128,125,125,Aug 20,@,MIL,"L,3-6",38,34,3,8,3,0,1,3,3,0,6,1,0,0,0,1,1,0,0.271,0.333,0.406,0.739,8,12,R,K.Lohse(50)
125,129,126,126,Aug 21,@,MIL,"W,8-6",40,36,8,12,2,0,3,8,3,0,9,0,0,1,0,2,2,0,0.272,0.334,0.408,0.741,5,16,L,T.Gorzelanny(17)
126,130,127,127,Aug 22,,ATL,"W,6-2",37,32,6,9,4,0,0,5,4,0,6,0,1,0,0,1,0,0,0.272,0.334,0.408,0.742,7,15,L,P.Maholm(41)
