,Rk,Gtm,Date,Unnamed: 3,Opp,Rslt,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,#,Umpire,Pitchers Used (Rest-GameScore-Dec)
76,77,77,Jul 3,@,SFG,"W,13-4",9.0,7,4,4,0,2,11,0,0,4.06,36,158,103,1.0,0.0,0,0,34,5,0,0,0,0,0,0,4,Jose Navas,"L.Giolito (5-67-W), M.Foster (4), V.Velasquez (8), J.Ruiz (3)"
77,78,78,Jul 4,,MIN,"L,3-6",10.0,8,6,5,1,7,8,1,0,4.06,43,155,91,1.0,0.0,0,0,35,2,0,0,0,1,0,2,6,David Rackley,"J.Cueto (5-52), M.Foster (0), L.Hendriks (23), K.Graveman (1), J.Kelly (1-L), T.Banks (1)"
78,79,79,Jul 5,,MIN,"L,2-8",9.0,12,8,8,0,5,7,5,0,4.11,43,143,98,1.0,0.0,1,0,38,1,0,0,0,0,0,1,5,Randy Rosenberg,"M.Kopech (5-25-L), R.López (5), V.Velasquez (1), J.Ruiz (1), J.Harrison (39)"
79,80,80,Jul 6,,MIN,"W,9-8",10.0,14,8,8,0,3,9,3,0,4.16,45,173,110,0.0,0.0,0,0,42,2,0,0,0,0,0,1,6,Sean Barber,"L.Lynn (4-35), R.López (0), K.Graveman (1), M.Foster (1), L.Hendriks (1), J.Ruiz (0-W)"
80,81,81,Jul 7,,DET,"L,1-2",9.0,5,2,2,0,4,9,1,0,4.13,36,141,87,0.0,0.0,1,0,32,0,0,0,0,0,0,0,3,Chris Segal,"D.Cease (4-67-L), J.Lambert (9), T.Banks (2)"
81,82,82,Jul 8,,DET,"L,5-7",9.0,8,7,6,1,3,11,1,0,4.15,38,135,93,2.0,2.0,1,0,35,1,0,0,0,0,1,1,4,Andy Fletcher,"L.Giolito (4-50-L), J.Kelly (3), M.Foster (1), R.López (1)"
82,83,83,Jul 9,,DET,"W,8-0",9.0,6,0,0,0,0,6,0,0,4.1,31,117,78,0.0,0.0,0,0,31,1,0,0,0,0,0,2,2,Bill Welke,"J.Cueto (4-77-W), J.Ruiz (2)"
83,84,84,Jul 10,,DET,"W,4-2",9.0,5,2,2,0,3,8,1,1,4.08,34,130,78,1.0,0.0,0,1,30,1,0,0,0,0,0,1,5,Junior Valentine,"M.Kopech (4-53), J.Lambert (2), R.López (1), K.Graveman (3-W), L.Hendriks (3-Sv)"
84,85,85,Jul 11,@,CLE,"L,4-8",8.0,12,8,8,0,2,6,0,3,4.13,39,152,98,1.0,1.0,1,1,34,1,0,0,0,0,0,1,4,Dan Merzel,"L.Lynn (4-13-L), M.Foster (2), J.Kelly (2), T.Banks (3)"
85,86,86,Jul 12(1),@,CLE,"L,1-4",8.0,8,4,4,0,2,4,0,0,4.13,31,114,79,0.0,0.0,1,0,29,2,0,1,0,0,0,1,3,Jansen Visconti,"D.Martin (20-41-L), J.Ruiz (2), J.Kelly (0)"
86,87,87,Jul 12(2),@,CLE,"W,7-0",9.0,8,0,0,0,4,14,0,0,4.09,39,159,100,3.0,0.0,0,0,35,1,0,0,0,0,0,0,4,Edwin Moscoso,"D.Cease (4-65-W), R.López (1-H), K.Graveman (1), M.Foster (0)"
87,88,88,Jul 13,@,CLE,"W,2-1",9.0,5,1,0,1,1,9,0,0,4.04,33,128,81,2.0,1.0,0,0,32,2,0,0,0,0,1,0,4,Tripp Gibson,"L.Giolito (4-65-W), R.López (0-H), K.Graveman (0-H), L.Hendriks (2-Sv)"
88,89,89,Jul 14,@,MIN,"W,12-2",9.0,11,2,2,0,2,8,1,0,4.02,39,165,107,0.0,0.0,0,0,37,1,1,0,0,0,0,0,4,Alfonso Márquez,"J.Cueto (4-57-W), J.Lambert (3), T.Banks (2), J.Ruiz (1)"
89,90,90,Jul 15,@,MIN,"W,6-2",9.0,7,2,2,0,4,5,0,0,3.99,36,142,86,0.0,0.0,0,0,32,1,0,0,0,0,0,2,5,Lance Barrett,"M.Kopech (4-47-W), J.Kelly (2-H), R.López (1), K.Graveman (1), L.Hendriks (1)"
90,91,91,Jul 16,@,MIN,"L,3-6",8.0,10,6,6,0,2,11,3,0,4.02,36,159,107,2.0,0.0,0,0,34,1,0,0,0,0,0,0,5,Jeremie Rehak,"L.Lynn (4-35-L), T.Banks (1), M.Foster (3), J.Ruiz (1), J.Lambert (1)"
91,92,92,Jul 17,@,MIN,"W,11-0",9.0,1,0,0,0,3,9,0,0,3.98,32,137,84,0.0,0.0,0,1,29,0,0,0,0,0,1,0,3,Nestor Ceja,"D.Cease (4-81-W), J.Kelly (1), J.Ruiz (0)"
92,93,93,Jul 22,,CLE,"L,2-8",9.0,15,8,8,0,2,5,1,0,4.02,44,158,108,2.0,2.0,1,0,41,3,0,0,0,1,0,0,6,Dan Bellino,"L.Giolito (8-19-L), J.Lambert (5), M.Foster (5), T.Banks (5), J.Ruiz (4), J.Kelly (4)"
93,94,94,Jul 23(1),,CLE,"L,4-7",9.0,12,7,6,1,1,2,0,1,4.04,40,120,79,0.0,0.0,1,0,35,2,0,0,1,2,1,2,3,Cory Blaser,"J.Cueto (8-46), K.Graveman (7), L.Hendriks (7-L)"
