,index,Rk,Gtm,Date,Unnamed: 3,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,#,Thr,Opp. Starter (GmeSc)
119,123,120,120,Aug 17,,TOR,"L,4-7",36,35,4,9,0,0,3,4,1,0,11,0,0,0,0,1,0,0,0.25,0.311,0.398,0.709,5,10,L,J.Happ(56)
120,124,121,121,Aug 19,@,LAA,"W,7-0",42,41,7,15,4,0,4,7,1,0,4,0,0,0,1,1,1,0,0.251,0.312,0.402,0.714,8,9,R,J.Weaver(26)
121,125,122,122,Aug 20,@,LAA,"W,5-1",37,36,5,8,2,0,1,5,1,0,7,0,0,0,1,0,1,0,0.251,0.311,0.402,0.713,5,9,R,R.Nolasco(44)
122,126,123,123,Aug 21,@,LAA,"L,0-2",35,32,0,6,1,0,0,0,3,0,8,0,0,0,0,1,1,0,0.25,0.311,0.4,0.711,8,9,R,J.Chacin(60)
123,127,124,124,Aug 22,@,SEA,"L,5-7",37,34,5,9,0,0,4,5,3,0,8,0,0,0,0,2,0,0,0.25,0.311,0.402,0.713,5,11,R,C.Martin(38)
124,128,125,125,Aug 23,@,SEA,"W,5-1",41,37,5,9,4,0,1,5,3,0,10,0,0,1,2,0,1,0,0.25,0.311,0.402,0.713,9,9,R,T.Walker(45)
125,129,126,126,Aug 24,@,SEA,"W,5-0",42,33,5,9,2,0,1,5,5,2,8,1,1,2,0,1,0,0,0.251,0.311,0.402,0.713,10,9,R,H.Iwakuma(49)
126,130,127,127,Aug 26,,BAL,"W,14-4",44,42,14,18,3,0,3,14,2,0,4,0,0,0,1,1,0,0,0.252,0.312,0.405,0.718,6,13,R,Y.Gallardo(11)
127,131,128,128,Aug 27,,BAL,"W,13-5",51,42,13,18,3,0,3,12,7,0,11,2,0,0,0,0,2,0,0.254,0.315,0.408,0.723,14,12,R,D.Bundy(31)
128,132,129,129,Aug 28,,BAL,"L,0-5",34,34,0,8,2,0,0,0,0,0,10,0,0,0,0,0,1,0,0.254,0.314,0.407,0.722,7,9,R,K.Gausman(72)
129,133,130,130,Aug 29,@,KCR,"L,5-8",41,35,5,9,3,0,0,5,3,0,7,1,0,1,0,0,0,0,0.254,0.314,0.407,0.721,9,11,R,D.Gee(63)
130,134,131,131,Aug 30,@,KCR,"W,5-4",48,43,5,14,2,0,1,5,4,0,9,0,0,1,0,0,0,0,0.255,0.315,0.407,0.722,13,10,R,E.Volquez(29)
131,135,132,132,Aug 31,@,KCR,"W,5-4",55,48,5,11,2,0,1,5,4,2,5,0,0,3,1,0,1,0,0.254,0.314,0.407,0.721,11,10,R,I.Kennedy(44)
132,137,133,133,Sep 2,@,BAL,"L,0-8",32,28,0,2,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0.253,0.314,0.404,0.718,5,14,R,D.Bundy(66)
133,138,134,134,Sep 3,@,BAL,"L,0-2",32,29,0,4,0,0,0,0,2,0,10,1,0,0,0,2,0,0,0.252,0.313,0.403,0.716,5,10,R,K.Gausman(74)
134,139,135,135,Sep 4,@,BAL,"W,5-2",38,29,5,7,0,0,0,5,7,0,6,0,1,1,1,3,0,0,0.252,0.313,0.402,0.715,6,11,L,W.Miley(41)
135,140,136,136,Sep 5,,TOR,"W,5-3",33,31,5,8,2,0,1,5,2,0,11,0,0,0,0,1,1,0,0.252,0.313,0.402,0.715,4,10,R,R.Dickey(32)
136,141,137,137,Sep 6,,TOR,"W,7-6",35,30,7,7,0,1,3,7,4,0,6,0,0,1,1,0,0,0,0.252,0.313,0.403,0.717,4,11,R,A.Sanchez(57)
137,142,138,138,Sep 7,,TOR,"W,2-0",35,33,2,9,3,0,1,2,2,1,12,0,0,0,1,0,0,1,0.252,0.313,0.403,0.717,9,10,R,M.Stroman(52)
138,143,139,139,Sep 8,,TBR,"W,5-4",35,34,5,10,0,0,3,4,1,0,4,0,0,0,0,1,0,1,0.253,0.313,0.405,0.718,4,9,R,A.Cobb(41)
