,Rk,Gtm,Date,Unnamed: 3,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,#,Thr,Opp. Starter (GmeSc)
112,113,113,Aug 10,,CHW,"W,3-2",57,50,3,12,4,1,0,3,4,2,12,0,3,0,1,0,0,1,0.263,0.312,0.395,0.707,13,13,L,J.Quintana(70)
113,114,114,Aug 11,,CHW,"W,2-1",30,27,2,4,0,1,0,2,1,0,11,1,1,0,1,0,1,1,0.262,0.311,0.394,0.705,4,9,R,M.Gonzalez(53)
114,115,115,Aug 12,@,MIN,"W,7-3",40,37,7,11,2,0,1,6,2,0,11,0,1,0,1,1,3,0,0.263,0.311,0.394,0.706,6,9,R,K.Gibson(27)
115,116,116,Aug 13,@,MIN,"L,3-5",36,35,3,8,2,0,1,2,1,0,7,0,0,0,2,2,0,0,0.262,0.311,0.394,0.705,6,9,R,T.Duffey(62)
116,117,117,Aug 14,@,MIN,"W,11-4",47,42,11,16,1,2,1,9,2,0,6,1,1,1,3,2,0,0,0.264,0.312,0.396,0.708,9,10,L,H.Santiago(18)
117,118,118,Aug 15,@,DET,"W,3-1",40,32,3,9,2,0,0,3,6,0,2,0,1,1,0,1,0,0,0.264,0.313,0.395,0.708,10,9,L,D.Norris(47)
118,119,119,Aug 16,@,DET,"W,6-1",35,34,6,6,1,0,4,6,1,0,7,0,0,0,1,0,0,0,0.263,0.312,0.397,0.708,2,9,R,J.Verlander(58)
119,120,120,Aug 17,@,DET,"W,4-1",36,33,4,7,2,1,2,4,3,1,10,0,0,0,0,0,0,1,0.263,0.311,0.398,0.709,5,10,R,A.Sanchez(81)
120,121,121,Aug 18,,MIN,"W,8-1",34,30,8,7,2,0,1,7,3,0,8,1,0,0,0,1,0,0,0.262,0.312,0.398,0.709,2,9,R,T.Duffey(38)
121,122,122,Aug 19,,MIN,"W,5-4",49,40,5,12,1,0,0,5,7,1,7,1,1,0,0,1,1,0,0.263,0.313,0.397,0.71,14,11,R,J.Berrios(34)
122,123,123,Aug 20,,MIN,"W,10-0",42,39,10,17,6,0,3,10,2,0,2,0,0,1,0,1,0,0,0.264,0.314,0.401,0.715,8,12,L,H.Santiago(12)
123,124,124,Aug 21,,MIN,"W,2-1",29,28,2,4,3,0,0,2,1,0,11,0,0,0,1,1,0,0,0.264,0.313,0.4,0.713,3,9,R,E.Santana(72)
124,125,125,Aug 23,@,MIA,"W,1-0",35,32,1,6,0,0,0,1,3,0,8,0,0,0,0,0,1,1,0.263,0.313,0.398,0.711,7,13,R,A.Cashner(62)
125,126,126,Aug 24,@,MIA,"L,0-3",38,34,0,8,1,0,0,0,3,0,10,0,1,0,1,1,0,0,0.263,0.312,0.397,0.71,11,14,R,J.Fernandez(72)
126,127,127,Aug 25,@,MIA,"W,5-2",38,34,5,8,4,0,1,4,3,1,9,0,0,1,1,0,2,1,0.263,0.312,0.398,0.71,6,16,R,T.Koehler(48)
127,128,128,Aug 26,@,BOS,"W,6-3",38,34,6,9,1,0,3,6,4,0,4,0,0,0,0,2,3,0,0.263,0.313,0.399,0.711,5,10,R,S.Wright(36)
128,129,129,Aug 27,@,BOS,"L,3-8",37,33,3,6,3,0,2,3,3,0,9,1,0,0,0,0,0,0,0.262,0.312,0.399,0.712,7,10,L,D.Price(59)
129,130,130,Aug 28,@,BOS,"W,10-4",43,36,10,10,1,1,1,10,4,0,2,1,1,1,1,1,0,0,0.262,0.313,0.4,0.712,6,10,L,E.Rodriguez(37)
130,131,131,Aug 29,,NYY,"W,8-5",36,34,8,11,0,0,1,8,2,0,12,0,0,0,0,0,2,1,0.263,0.313,0.4,0.713,4,10,R,M.Pineda(46)
131,132,132,Aug 30,,NYY,"L,4-5",41,35,4,7,1,1,1,4,3,1,9,2,0,1,1,1,3,0,0.262,0.313,0.4,0.712,7,9,R,M.Tanaka(55)
132,133,133,Aug 31,,NYY,"L,4-5",49,43,4,6,1,0,2,4,4,0,6,1,1,0,1,1,3,1,0.261,0.312,0.399,0.711,6,11,R,L.Cessa(47)
133,134,134,Sep 2,,DET,"L,6-7",41,39,6,11,0,0,0,6,1,0,8,1,0,0,2,0,2,1,0.261,0.312,0.398,0.71,8,10,R,A.Sanchez(54)
134,135,135,Sep 3,,DET,"W,5-2",37,33,5,9,1,0,1,5,4,1,7,0,0,0,0,0,1,0,0.261,0.312,0.398,0.71,8,11,R,M.Fulmer(49)
135,136,136,Sep 4,,DET,"L,5-6",37,32,5,7,2,1,1,5,4,1,8,0,0,1,0,0,1,1,0.261,0.312,0.398,0.71,5,12,L,D.Norris(58)
136,137,137,Sep 5,@,MIN,"W,11-5",46,39,11,16,4,0,2,11,5,0,9,0,0,2,0,1,1,0,0.262,0.313,0.4,0.714,8,11,R,J.Berrios(34)
137,138,138,Sep 6,@,MIN,"W,10-3",42,36,10,10,0,0,2,10,5,0,8,1,0,0,0,0,3,0,0.262,0.314,0.4,0.715,5,13,R,E.Santana(57)
138,139,139,Sep 7,@,MIN,"L,5-6",38,35,5,11,2,0,2,5,3,0,7,0,0,0,0,1,2,0,0.263,0.314,0.402,0.716,6,11,R,K.Gibson(42)
139,140,140,Sep 9,@,CHW,"L,2-7",39,35,2,7,0,0,0,2,3,0,12,0,0,0,1,0,3,0,0.262,0.314,0.4,0.714,10,10,L,C.Rodon(61)
140,141,141,Sep 10,@,CHW,"W,6-5",38,33,6,7,1,0,2,6,5,0,7,0,0,0,0,1,1,0,0.262,0.314,0.4,0.714,5,11,R,J.Shields(53)
141,142,142,Sep 11,@,CHW,"W,2-0",38,36,2,10,1,0,2,2,1,0,12,1,0,0,0,1,0,0,0.262,0.314,0.401,0.715,9,10,L,C.Sale(69)
