,index,Rk,Gtm,Date,Unnamed: 3,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,#,Thr,Opp. Starter (GmeSc)
118,122,119,119,Aug 13,,CHC,"W,4-2",36,32,4,9,3,1,1,4,1,0,15,1,1,1,1,0,0,0,0.245,0.322,0.417,0.739,8,15,L,J.Quintana(69)
119,123,120,120,Aug 14,,CHC,"W,11-1",40,34,11,13,3,0,3,11,4,0,6,1,0,1,0,2,2,0,0.246,0.323,0.42,0.743,5,15,L,C.Hamels(6)
120,124,121,121,Aug 15,,CHC,"W,7-5",38,34,7,10,3,0,1,7,1,0,11,3,0,0,1,0,2,0,0.247,0.323,0.42,0.744,6,14,R,Y.Darvish(79)
121,125,122,122,Aug 16,,SDP,"W,8-4",39,36,8,12,2,0,3,7,2,0,9,1,0,0,0,0,0,0,0.247,0.324,0.422,0.746,7,17,R,C.Paddack(33)
122,126,123,123,Aug 17,,SDP,"L,3-5",35,33,3,6,3,0,1,3,1,0,9,1,0,0,0,0,0,0,0.247,0.323,0.422,0.745,5,16,R,D.Lamet(53)
123,127,124,124,Aug 18,,SDP,"L,2-3",33,31,2,4,2,0,0,2,2,0,8,0,0,0,0,0,0,0,0.246,0.322,0.42,0.742,4,15,L,J.Lucchesi(60)
124,128,125,125,Aug 20,@,BOS,"W,3-2",37,34,3,7,2,0,0,3,3,0,11,0,0,0,0,0,1,1,0.246,0.321,0.419,0.74,7,9,L,B.Johnson(39)
125,129,126,126,Aug 21,@,BOS,"W,5-2",41,33,5,6,2,1,1,4,8,0,10,0,0,0,0,0,0,0,0.245,0.322,0.419,0.74,9,10,R,R.Porcello(48)
126,130,127,127,Aug 23,@,MIA,"L,11-19",48,36,11,11,4,1,0,11,10,1,9,1,1,0,0,2,0,0,0.246,0.323,0.419,0.742,10,15,R,H.Noesi(18)
127,131,128,128,Aug 24,@,MIA,"W,9-3",48,38,9,12,7,0,1,9,10,1,10,0,0,0,0,1,0,0,0.246,0.324,0.421,0.745,12,15,R,J.Yamamoto(24)
128,132,129,129,Aug 25,@,MIA,"L,2-3",31,30,2,4,0,0,1,2,1,0,8,0,0,0,0,0,0,1,0.245,0.323,0.419,0.743,2,13,R,E.Hernandez(63)
129,133,130,130,Aug 26,,PIT,"W,6-5",44,40,6,11,0,0,4,6,4,0,11,0,0,0,0,0,0,0,0.246,0.323,0.421,0.744,8,18,R,J.Musgrove(60)
130,134,131,131,Aug 27,,PIT,"L,4-5",39,37,4,11,4,0,1,4,1,0,4,1,0,0,0,1,1,0,0.246,0.324,0.421,0.745,8,16,L,S.Brault(39)
131,135,132,132,Aug 28,,PIT,"W,12-3",44,41,12,17,4,2,2,11,3,0,12,0,0,0,0,0,1,0,0.248,0.325,0.424,0.749,8,15,R,M.Keller(15)
132,136,133,133,Aug 30,,NYM,"L,5-11",41,34,5,12,4,0,0,5,4,1,7,0,1,2,0,1,1,0,0.248,0.325,0.425,0.75,9,14,R,Z.Wheeler(55)
133,137,134,134,Aug 31,,NYM,"L,3-6",38,36,3,9,1,1,1,3,2,0,12,0,0,0,1,1,1,0,0.248,0.325,0.425,0.75,8,17,L,S.Matz(48)
134,139,135,135,Sep 1,,NYM,"W,5-2",36,32,5,9,4,0,1,5,4,1,7,0,0,0,0,0,0,0,0.249,0.325,0.425,0.75,7,13,R,M.Stroman(54)
135,140,136,136,Sep 2,@,CIN,"W,7-1",36,34,7,6,0,0,4,7,2,0,11,0,0,0,2,0,0,0,0.248,0.325,0.426,0.75,2,15,R,A.DeSclafani(61)
136,141,137,137,Sep 3,@,CIN,"W,6-2",41,33,6,10,5,0,1,6,5,1,9,0,1,2,0,1,1,0,0.249,0.325,0.427,0.752,8,20,R,L.Sims(50)
137,142,138,138,Sep 4,@,CIN,"L,5-8",35,33,5,7,2,0,3,5,2,0,8,0,0,0,0,1,0,0,0.248,0.324,0.428,0.752,3,17,R,T.Bauer(43)
138,143,139,139,Sep 5,@,CIN,"L,3-4",42,39,3,7,1,1,1,2,2,0,13,0,1,0,0,0,3,0,0.248,0.324,0.427,0.75,6,21,R,S.Gray(67)
139,144,140,140,Sep 6,@,NYM,"L,4-5",40,35,4,9,4,0,1,4,4,0,11,1,0,0,0,1,1,0,0.248,0.324,0.427,0.751,9,19,L,S.Matz(50)
140,145,141,141,Sep 7,@,NYM,"W,5-0",39,39,5,11,1,0,1,5,0,0,11,0,0,0,1,0,0,0,0.248,0.324,0.427,0.75,7,13,R,M.Stroman(30)
