,index,Rk,Gtm,Date,Unnamed: 3,Opp,Rslt,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,#,Umpire,Pitchers Used (Rest-GameScore-Dec)
63,65,64,64,Jun 14,,ATL,"L,4-10",9.0,13,10,10,0,4,8,5,1,5.46,45,166,106,0.0,0.0,0,0,39,1,0,0,0,1,0,0,4,Quinn Wolcott,"J.Tetreault (99-17-L), A.Machado (1), R.Garrett (99), F.Perez (13)"
64,66,65,65,Jun 15,,ATL,"L,2-8",9.0,14,8,8,0,6,9,3,0,5.5,46,189,112,2.0,0.0,0,0,40,1,0,0,0,0,0,1,4,Alan Porter,"E.Fedde (4-43-L), S.Cishek (1), C.Edwards (2), F.Perez (0)"
65,67,66,66,Jun 16,,PHI,"L,1-10",9.0,11,10,3,7,5,5,3,0,5.46,44,172,104,1.0,1.0,0,0,39,3,0,0,0,0,2,1,5,John Bacon,"P.Corbin (4-23-L), A.Machado (1), E.Ramírez (2), R.Garrett (1), E.Adrianza (99)"
66,68,67,67,Jun 17(1),,PHI,"L,3-5",9.0,9,5,4,1,7,11,0,0,5.44,43,180,103,2.0,0.0,0,0,36,4,0,0,0,0,0,0,5,Scott Barry,"J.Adon (9-42-L), E.Lee (4), C.Edwards (1), K.Finnegan (3), F.Perez (1)"
67,69,68,68,Jun 17(2),,PHI,"L,7-8",10.0,7,8,6,2,6,9,2,0,5.44,42,176,111,1.0,0.0,2,0,36,1,0,0,0,0,1,0,6,Clint Vondrak,"P.Espino (4-52), E.Ramírez (0), C.Edwards (-1-H), K.Finnegan (-1-BSv), T.Rainey (3), S.Cishek (1-L)"
68,70,69,69,Jun 18,,PHI,"L,1-2",10.0,5,2,1,1,5,6,1,1,5.36,41,185,105,3.0,0.0,1,1,35,0,0,0,0,0,1,1,4,Ben May,"J.Gray (9-71), E.Ramírez (0), R.Garrett (1-L), A.Machado (1)"
69,71,70,70,Jun 19,,PHI,"W,9-3",9.0,6,3,0,3,2,5,0,0,5.28,36,111,74,0.0,0.0,0,0,34,0,0,0,0,0,1,0,3,Dan Iassogna,"J.Tetreault (4-59-W), C.Edwards (1), C.Abbott (99)"
70,72,71,71,Jun 21,@,BAL,"W,3-0",9.0,4,0,0,0,1,10,0,0,5.21,33,143,90,0.0,0.0,0,0,32,1,0,0,0,0,1,0,4,Alex Tosi,"E.Fedde (5-71-W), K.Finnegan (3-H), C.Edwards (1-H), T.Rainey (3-Sv)"
71,73,72,72,Jun 22,@,BAL,"L,0-7",6.0,11,7,7,0,2,8,3,0,5.26,31,131,95,1.0,0.0,0,0,29,3,1,0,0,0,0,0,4,Mike Muchlinski,"P.Corbin (5-41-L), E.Ramírez (3), S.Cishek (4), A.Machado (3)"
72,74,73,73,Jun 24,@,TEX,"W,2-1",9.0,8,1,1,0,3,5,1,0,5.2,38,157,101,1.0,0.0,1,0,35,0,0,0,0,0,0,0,4,Chad Fairchild,"P.Espino (6-54), C.Edwards (2-W), K.Finnegan (2-H), T.Rainey (2-Sv)"
