,Rk,Gtm,Date,Unnamed: 3,Opp,Rslt,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,#,Umpire,Pitchers Used (Rest-GameScore-Dec)
60,61,61,Jun 11,,TBD,"L,2-8",9.0,17,8,8,0,4,4,6,0,6.24,44,172,110,2.0,0.0,0,1,40,3,0,0,0,0,0,1,3,Ron Kulpa,"S.Elarton (4-29-L), J.Gobble (2), J.Peralta (0)"
61,62,62,Jun 12,@,LAA,"L,3-4",8.0,9,4,4,0,5,2,0,0,6.21,36,135,76,2.0,0.0,0,0,30,2,0,0,0,1,0,2,4,Wally Bell,"B.Keppel (4-34-L), J.Affeldt (1), E.Dessens (3), A.Sisco (1)"
62,63,63,Jun 13,@,LAA,"L,1-4",8.0,7,4,4,0,4,9,0,0,6.19,33,135,79,2.0,1.0,2,0,28,2,0,0,1,0,0,1,3,Mark Carlson,"B.Duckworth (99-52-L), A.Sisco (0), J.Peralta (1)"
63,64,64,Jun 14,@,LAA,"W,4-3",9.0,5,3,3,0,4,2,1,0,6.14,34,116,64,0.0,0.0,0,0,30,1,0,0,0,0,0,1,2,CB Bucknor,"M.Redman (4-60-W), A.Burgos (4-Sv)"
64,65,65,Jun 15,@,LAA,"L,2-3",9.2,9,3,3,0,2,3,1,0,6.08,38,148,93,1.0,0.0,0,0,35,1,0,0,1,0,0,2,3,Brian Knight,"M.Wood (4-54), J.Gobble (3), E.Dessens (2-L)"
65,66,66,Jun 16,@,HOU,"W,7-2",9.0,7,2,2,0,0,5,0,0,6.01,32,115,79,1.0,0.0,0,0,32,2,0,0,0,0,0,1,3,Chuck Meriwether,"S.Elarton (4-60-W), J.Peralta (2), J.Gobble (0)"
66,67,67,Jun 17,@,HOU,"L,2-7",8.0,11,7,7,0,8,7,0,0,6.04,41,155,89,2.0,2.0,0,0,32,3,0,1,1,0,0,1,4,Mike Muchlinski,"B.Keppel (4-35-L), T.Wellemeyer (6), A.Sisco (3), J.Peralta (0)"
67,68,68,Jun 18,@,HOU,"W,7-4",9.0,8,4,4,0,3,4,1,0,6.01,38,142,86,1.0,0.0,0,0,34,5,0,1,1,0,0,0,4,Phil Cuzzi,"B.Duckworth (4-51), E.Dessens (2-BSv), J.Gobble (1-W), A.Burgos (3-Sv)"
68,69,69,Jun 20,,PIT,"W,10-6",9.0,8,6,6,0,6,3,2,1,6.01,39,150,84,0.0,0.0,0,1,30,2,0,0,1,1,0,2,4,Tim Timmons,"M.Redman (5-30-W), J.Peralta (2-H), E.Dessens (1-H), A.Burgos (1)"
69,70,70,Jun 21,,PIT,"W,6-4",9.0,8,4,2,2,4,4,0,2,5.95,40,137,84,3.0,0.0,0,0,34,3,0,0,0,0,1,2,4,Joe Brinkman,"M.Wood (5-42), J.Affeldt (8), E.Dessens (0-W), A.Burgos (0-Sv)"
70,71,71,Jun 22,,PIT,"W,15-7",9.0,8,7,3,4,5,6,0,0,5.91,40,147,85,3.0,1.0,0,0,34,5,0,0,1,0,2,2,4,Jeff Nelson,"S.Elarton (5-49-W), T.Wellemeyer (4), J.Peralta (1-H), J.Gobble (3)"
71,72,72,Jun 23,,MIL,"L,2-7",9.0,11,7,7,0,5,8,1,1,5.92,44,156,95,3.0,1.0,0,0,38,2,0,1,0,0,0,0,3,Tim Welke,"B.Keppel (5-24-L), J.Affeldt (1), A.Sisco (5)"
72,73,73,Jun 24,,MIL,"W,6-5",9.0,12,5,5,0,4,5,0,0,5.91,41,166,101,4.0,0.0,2,0,36,1,0,0,0,1,0,1,4,Kerwin Danley,"B.Duckworth (5-26-W), E.Dessens (2-H), J.Gobble (1-H), A.Burgos (2-Sv)"
73,74,74,Jun 25,,MIL,"W,6-0",9.0,6,0,0,0,2,3,0,0,5.82,34,124,75,2.0,0.0,0,1,32,2,0,0,0,0,0,0,3,Gary Cederstrom,"M.Redman (4-64-W), J.Peralta (2-H), J.Gobble (0-Sv)"
74,75,75,Jun 27,@,CIN,"W,9-8",9.0,13,8,7,1,3,5,2,0,5.84,43,158,98,4.0,0.0,0,0,40,2,0,0,0,0,0,0,6,Larry Poncino,"M.Wood (5-29), T.Wellemeyer (4), A.Sisco (3-H), E.Dessens (2-BSv), J.Affeldt (3-W), A.Burgos (2-Sv)"
75,76,76,Jun 28,@,CIN,"L,2-7",8.0,10,7,7,0,5,7,4,1,5.87,37,140,85,0.0,0.0,0,0,30,0,0,0,0,1,0,1,3,Rob Drake,"S.Elarton (5-32-L), A.Sisco (0), J.Peralta (2)"
76,77,77,Jun 29,@,CIN,"L,5-6",8.0,9,6,5,1,6,5,3,0,5.86,38,147,82,3.0,1.0,2,0,29,2,0,0,2,1,1,0,5,Ed Hickox,"B.Keppel (5-30), J.Affeldt (1), T.Wellemeyer (1), E.Dessens (1-L), J.Gobble (3)"
77,78,78,Jun 30,@,STL,"W,7-5",10.0,13,5,4,1,5,6,0,1,5.83,48,181,108,6.0,1.0,0,0,42,3,0,3,0,0,1,2,6,Angel Hernandez,"B.Duckworth (5-25), L.Hudson (60), J.Peralta (1), J.Gobble (0), E.Dessens (0), A.Burgos (2-W)"
78,79,79,Jul 1,@,STL,"W,8-7",11.0,15,7,7,0,4,9,4,0,5.83,51,183,110,0.0,0.0,0,0,47,2,0,1,0,0,0,1,6,Hunter Wendelstedt,"M.Redman (5-38), E.Dessens (0-H), J.Peralta (0-BSv), T.Wellemeyer (1-H), A.Burgos (0-BSv), L.Hudson (0-W)"
79,80,80,Jul 2,@,STL,"L,7-9",8.0,11,9,9,0,5,6,3,1,5.88,40,156,91,0.0,0.0,0,0,34,0,0,0,0,0,0,0,3,Sam Holbrook,"M.Wood (4-18-L), J.Affeldt (2), A.Sisco (3)"
