,index,Rk,Gtm,Date,Unnamed: 3,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,#,Thr,Opp. Starter (GmeSc)
89,92,90,90,Jul 13,@,SFG,"W,9-1",46,40,9,17,3,0,0,8,4,1,2,1,1,0,0,1,1,1,0.273,0.342,0.396,0.738,10,17,R,M.Cain(43)
90,93,91,91,Jul 14,@,SFG,"W,8-7",56,50,8,17,4,1,2,8,4,2,6,0,1,1,0,1,1,0,0.274,0.343,0.399,0.741,12,20,R,M.Morris(27)
91,94,92,92,Jul 15,@,SFG,"W,5-3",42,36,5,13,0,2,0,4,4,0,3,0,1,1,1,2,0,1,0.275,0.343,0.4,0.743,10,16,L,N.Lowry(29)
92,95,93,93,Jul 16,,PHI,"W,10-3",35,31,10,10,1,0,2,10,3,0,5,0,0,1,0,2,2,0,0.275,0.344,0.401,0.745,1,14,L,J.Moyer(10)
93,96,94,94,Jul 17,,PHI,"L,3-15",43,41,3,14,2,0,0,3,2,0,3,0,0,0,0,0,0,0,0.276,0.344,0.401,0.745,13,18,R,J.Durbin(57)
94,97,95,95,Jul 18,,PHI,"W,5-4",35,32,5,9,0,0,2,5,3,1,4,0,0,0,1,0,1,1,0.276,0.344,0.402,0.746,6,16,R,K.Kendrick(37)
95,98,96,96,Jul 19,,NYM,"L,9-13",49,45,9,19,2,0,2,9,3,0,3,0,0,1,3,1,0,0,0.278,0.345,0.404,0.75,13,17,L,T.Glavine(11)
96,99,97,97,Jul 20,,NYM,"L,1-4",36,33,1,7,1,0,1,1,3,0,9,0,0,0,0,1,2,0,0.278,0.345,0.404,0.748,8,14,L,O.Perez(67)
97,100,98,98,Jul 21,,NYM,"W,8-6",38,34,8,11,3,0,1,7,2,0,4,1,1,0,0,0,0,0,0.278,0.345,0.405,0.75,6,13,R,J.Sosa(22)
98,101,99,99,Jul 22,,NYM,"L,4-5",42,37,4,7,1,0,2,4,5,2,9,0,0,0,1,0,1,1,0.277,0.344,0.404,0.749,8,17,R,O.Hernandez(44)
99,102,100,100,Jul 23,@,HOU,"W,10-2",45,42,10,17,5,0,1,9,1,1,2,1,1,0,0,1,0,0,0.279,0.345,0.407,0.752,8,11,R,C.Sampson(35)
100,103,101,101,Jul 24,@,HOU,"L,4-7",37,33,4,6,3,0,1,4,4,0,5,0,0,0,0,0,2,0,0.278,0.345,0.406,0.751,6,14,R,J.Jennings(56)
101,104,102,102,Jul 25,@,HOU,"L,1-2",31,30,1,6,0,1,1,1,1,0,6,0,0,0,0,2,0,0,0.277,0.344,0.406,0.749,3,13,R,M.Albers(65)
102,105,103,103,Jul 26,@,COL,"W,5-4",35,32,5,7,0,0,1,5,2,0,7,0,0,1,1,1,1,0,0.277,0.343,0.405,0.748,3,14,R,R.Lopez(51)
103,106,104,104,Jul 28,@,COL,"L,2-6",35,34,2,8,2,0,0,2,0,0,5,0,1,0,0,0,0,0,0.276,0.342,0.404,0.746,6,13,L,J.Francis(62)
104,107,105,105,Jul 29,@,COL,"L,6-9",44,37,6,12,4,0,1,6,5,0,6,0,1,1,0,0,0,0,0.277,0.343,0.405,0.748,11,17,R,U.Jimenez(56)
105,108,106,106,Jul 31,,SFG,"L,1-3",36,30,1,5,0,0,0,1,5,1,5,0,1,0,0,1,0,0,0.276,0.342,0.403,0.745,8,14,L,N.Lowry(51)
106,110,107,107,Aug 1,,SFG,"W,6-4",34,29,6,7,0,1,1,6,5,0,6,0,0,0,0,1,4,0,0.276,0.342,0.403,0.745,4,13,R,T.Lincecum(62)
107,111,108,108,Aug 2,,SFG,"L,2-4",42,36,2,11,1,0,0,2,6,1,6,0,0,0,0,1,0,1,0.276,0.343,0.403,0.745,13,16,L,B.Zito(54)
108,112,109,109,Aug 3,,ARI,"L,0-1",30,29,0,3,0,0,0,0,1,0,6,0,0,0,0,0,1,1,0.274,0.341,0.4,0.742,3,12,L,D.Davis(79)
109,113,110,110,Aug 4,,ARI,"L,7-8",41,35,7,9,0,0,2,7,2,0,6,2,0,2,2,1,0,0,0.274,0.341,0.4,0.742,7,16,R,L.Hernández(58)
110,114,111,111,Aug 5,,ARI,"L,0-3",34,34,0,7,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0.274,0.34,0.399,0.739,7,11,R,B.Webb(77)
111,115,112,112,Aug 7,@,CIN,"L,0-4",35,35,0,8,1,0,0,0,0,0,5,0,0,0,2,2,0,0,0.273,0.339,0.398,0.737,8,11,R,B.Arroyo(67)
112,116,113,113,Aug 8,@,CIN,"L,0-1",31,30,0,4,1,0,0,0,1,0,8,0,0,0,0,0,0,0,0.272,0.338,0.396,0.734,4,13,R,A.Harang(81)
113,117,114,114,Aug 9,@,CIN,"W,5-4",48,42,5,14,3,0,1,5,2,0,7,0,1,3,0,1,1,0,0.273,0.338,0.397,0.735,10,19,L,P.Dumatrait(51)
114,118,115,115,Aug 10,@,STL,"W,2-1",32,31,2,6,1,0,1,2,1,0,5,0,0,0,1,1,0,1,0.272,0.337,0.396,0.734,3,14,R,A.Wainwright(71)
115,119,116,116,Aug 11,@,STL,"L,1-6",33,32,1,5,3,0,0,1,1,0,6,0,0,0,0,0,0,0,0.271,0.336,0.395,0.731,5,13,R,B.Looper(62)
116,120,117,117,Aug 12,@,STL,"L,2-12",37,34,2,9,2,1,0,2,1,0,5,1,0,1,0,1,1,0,0.271,0.336,0.395,0.731,8,17,R,A.Reyes(54)
