,Rk,Gtm,Date,Unnamed: 3,Opp,Rslt,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,#,Umpire,Pitchers Used (Rest-GameScore-Dec)
81,82,82,Jul 3,,NYM,"W,8-7",9.0,8,7,7,0,3,7,3,0,4.46,39,149,95,0.0,0.0,0,0,36,0,0,0,0,0,1,0,4,Tim McClelland,"R.Wolf (4-51), C.Silva (1-BSv), D.Plesac (1-W), J.Mesa (1-Sv)"
82,83,83,Jul 4,,MON,"L,1-2",9.0,6,2,2,0,6,9,1,2,4.43,39,156,98,1.0,0.0,0,0,30,0,0,0,1,0,0,2,4,Tim McClelland,"V.Padilla (4-72), D.Plesac (0), C.Silva (0-H), J.Mesa (0-BL)"
83,84,84,Jul 5,,MON,"L,3-8",9.0,8,8,8,0,5,8,2,1,4.48,41,151,95,0.0,0.0,0,0,35,2,0,0,0,0,0,0,4,Rob Drake,"R.Person (4-42-L), D.Coggin (2), J.Santiago (2), H.Mercado (30)"
84,85,85,Jul 6,,MON,"L,3-5",9.0,12,5,5,0,5,3,3,0,4.48,42,165,97,0.0,0.0,0,0,37,3,0,2,0,0,0,2,3,Tim Timmons,"B.Duckworth (4-39-L), R.Cormier (3), C.Silva (1)"
85,86,86,Jul 7,,MON,"W,10-8",9.0,11,8,8,0,8,9,1,0,4.52,44,178,102,2.0,0.0,0,0,34,1,2,0,2,0,0,2,5,Paul Emmel,"T.Adams (4-29), D.Coggin (1), C.Silva (0), R.Cormier (0-W), J.Mesa (2-Sv)"
86,87,87,Jul 11,@,NYM,"L,1-9",8.0,11,9,9,0,3,7,0,0,4.58,38,138,87,5.0,5.0,0,0,35,3,1,0,0,0,0,0,4,Bill Welke,"R.Wolf (7-72), R.Cormier (3-L), C.Silva (3), J.Roa (99)"
87,88,88,Jul 12,@,NYM,"W,9-8",9.0,14,8,8,0,4,7,2,0,4.62,43,151,85,7.0,2.0,0,0,39,1,0,0,0,0,0,1,6,Rick Reed,"R.Person (6-42-W), H.Mercado (6), D.Coggin (4), D.Plesac (7-H), R.Cormier (0), J.Mesa (4)"
88,89,89,Jul 13,@,NYM,"W,7-6",12.0,15,6,6,0,4,7,1,0,4.62,52,203,127,1.0,0.0,1,1,48,2,0,1,0,0,0,2,6,Tim Tschida,"V.Padilla (8-48), D.Plesac (0-H), J.Mesa (0-BSv), D.Coggin (0), H.Mercado (0-W), C.Silva (1-Sv)"
89,90,90,Jul 14,@,NYM,"L,2-4",8.0,4,4,4,0,4,6,0,0,4.62,32,141,88,0.0,0.0,1,0,27,1,0,0,0,1,0,0,2,Mark Wegner,"B.Duckworth (7-49-L), H.Mercado (0)"
90,91,91,Jul 15,@,MON,"W,11-8",9.0,9,8,7,1,7,5,1,1,4.64,45,193,110,4.0,1.0,3,1,37,1,0,1,0,0,2,0,5,Jerry Meals,"T.Adams (7-24), J.Roa (3), R.Cormier (2), D.Coggin (1-W), J.Mesa (1-Sv)"
91,92,92,Jul 16,@,MON,"W,6-3",9.0,9,3,3,0,3,9,0,0,4.63,37,136,90,0.0,0.0,0,0,33,4,0,1,0,1,0,2,3,Lance Barksdale,"R.Wolf (4-55-W), D.Coggin (0-H), J.Mesa (0-Sv)"
92,93,93,Jul 17,,CHC,"W,4-3",10.0,5,3,2,1,9,6,1,1,4.59,43,166,85,3.0,0.0,0,0,33,2,0,0,0,0,0,1,4,Angel Hernandez,"R.Person (4-46), H.Mercado (2), R.Cormier (1), J.Mesa (0-W)"
93,94,94,Jul 18,,CHC,"L,4-6",9.0,10,6,5,1,0,5,1,0,4.6,38,130,83,0.0,0.0,1,0,36,2,0,0,2,0,1,0,4,Laz Diaz,"V.Padilla (4-42-L), D.Coggin (1), D.Plesac (4), C.Silva (4)"
94,95,95,Jul 19,,ATL,"L,1-4",9.0,8,4,4,0,6,7,1,0,4.59,39,144,81,0.0,0.0,0,1,32,4,0,2,0,1,0,0,2,Jerry Layne,"B.Duckworth (4-47-L), C.Silva (0)"
95,96,96,Jul 20,,ATL,"L,3-4",9.0,8,4,4,0,4,3,0,0,4.58,37,125,72,0.0,0.0,0,0,33,1,0,1,0,0,0,1,3,Lance Barksdale,"T.Adams (4-38-L), D.Coggin (1), C.Silva (0)"
96,97,97,Jul 21,,ATL,"L,1-2",9.0,4,2,2,0,3,11,1,0,4.56,33,119,82,0.0,0.0,0,0,30,1,0,1,0,0,0,1,2,Ed Montague,"R.Wolf (4-74-L), D.Coggin (0)"
