,Rk,Gtm,Date,Unnamed: 3,Opp,Rslt,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,#,Umpire,Pitchers Used (Rest-GameScore-Dec)
72,73,73,Jun 26,,KCR,"W,5-3",9.0,7,3,3,0,2,9,1,0,4.31,35,141,93,0.0,0.0,0,0,33,3,0,0,0,0,1,0,4,Scott Barry,"V.Vasquez (99-61-W), S.Jackson (1-H), S.Burnett (1-H), M.Capps (0-Sv)"
73,74,74,Jun 27,,KCR,"W,6-2",9.0,7,2,2,0,1,4,0,0,4.28,33,113,76,0.0,0.0,2,0,32,0,1,0,0,0,1,2,3,Phil Cuzzi,"P.Maholm (5-60-W), J.Grabow (1-H), J.Karstens (3)"
74,75,75,Jun 28,,KCR,"L,2-3",9.0,8,3,3,0,1,5,1,0,4.26,35,136,84,1.0,0.0,1,0,34,3,0,0,0,0,0,1,6,Tom Hallion,"C.Morton (7-44-L), J.Chavez (3), E.Meek (4), S.Jackson (1), S.Burnett (1), J.Karstens (0)"
75,76,76,Jun 29,,CHC,"L,1-3",9.0,7,3,3,0,2,5,1,0,4.25,35,114,82,0.0,0.0,0,1,33,1,0,0,0,0,0,0,3,John Hirschbeck,"Z.Duke (4-53-L), E.Meek (0), J.Chavez (0)"
76,77,77,Jun 30,,CHC,"W,3-0",9.0,6,0,0,0,1,10,0,1,4.19,34,122,81,0.0,0.0,0,0,32,1,0,0,0,0,0,0,3,Wally Bell,"R.Ohlendorf (4-77-W), J.Grabow (2-H), M.Capps (3-Sv)"
77,78,78,Jul 1,,CHC,"L,1-4",9.0,10,4,4,0,4,7,2,0,4.19,39,163,96,2.0,1.0,0,0,34,2,1,1,1,0,0,2,5,Marty Foster,"V.Vasquez (4-45-L), J.Hanrahan (4), J.Chavez (1), S.Jackson (2), E.Meek (1)"
78,79,79,Jul 2,,NYM,"L,8-9",10.0,15,9,9,0,6,3,1,2,4.24,52,183,114,4.0,1.0,3,0,43,3,0,0,0,1,0,1,6,Chad Fairchild,"P.Maholm (4-17), J.Karstens (3), E.Meek (0), S.Jackson (0), J.Chavez (0), M.Capps (1-L)"
79,80,80,Jul 3,@,FLA,"W,7-4",9.0,6,4,4,0,5,9,1,0,4.24,37,153,92,0.0,0.0,0,0,32,3,0,0,0,0,0,1,4,Mark Carlson,"C.Morton (4-70-W), J.Hanrahan (1), J.Grabow (2), J.Karstens (0)"
80,81,81,Jul 4,@,FLA,"L,3-5",8.0,9,5,5,0,5,6,1,0,4.26,35,133,82,0.0,0.0,1,1,30,1,1,0,0,0,0,2,3,Tim Tschida,"Z.Duke (4-42-L), E.Meek (1), J.Chavez (1)"
81,82,82,Jul 5,@,FLA,"L,0-5",8.0,10,5,5,0,1,3,0,1,4.27,36,119,80,0.0,0.0,1,0,33,2,1,0,1,0,0,1,3,Bob Davidson,"R.Ohlendorf (4-31-L), S.Jackson (2), J.Karstens (1)"
