,index,Rk,Gtm,Date,Unnamed: 3,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,#,Thr,Opp. Starter (GmeSc)
97,100,98,98,Jul 25,,SDP,"L,3-6",35,34,3,8,1,0,1,3,1,0,6,0,0,0,0,1,0,0,0.242,0.306,0.367,0.673,5,14,L,W.LeBlanc(46)
98,101,99,99,Jul 27,@,COL,"W,4-2",35,33,4,7,2,0,1,3,2,1,8,0,0,0,1,2,0,0,0.242,0.305,0.367,0.672,4,13,L,J.De La Rosa(61)
99,102,100,100,Jul 28,@,COL,"W,6-2",39,35,6,11,2,0,2,6,3,0,11,0,1,0,0,1,0,1,0.243,0.306,0.369,0.675,6,17,R,A.Cook(26)
100,103,101,101,Jul 29,@,COL,"L,3-9",34,31,3,6,1,0,1,3,3,0,8,0,0,0,0,1,0,0,0.242,0.306,0.368,0.674,4,13,R,U.Jimenez(68)
101,104,102,102,Jul 30,@,STL,"L,0-1",36,33,0,5,0,0,0,0,3,0,7,0,0,0,0,0,0,1,0.241,0.305,0.366,0.671,6,14,R,C.Carpenter(75)
102,105,103,103,Jul 31,@,STL,"L,1-11",35,34,1,8,1,0,1,1,1,0,9,0,0,0,0,0,0,0,0.241,0.304,0.366,0.67,7,13,R,J.Suppan(63)
103,107,104,104,Aug 1,@,STL,"L,1-9",37,35,1,10,0,1,0,1,1,0,7,0,1,0,1,2,0,0,0.242,0.304,0.366,0.67,9,15,R,A.Wainwright(66)
104,108,105,105,Aug 2,,CIN,"L,0-4",31,30,0,3,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0.241,0.303,0.363,0.666,4,14,L,T.Wood(76)
105,109,106,106,Aug 3,,CIN,"W,7-6",36,33,7,10,1,0,0,7,2,0,4,1,0,0,1,1,0,1,0.241,0.304,0.363,0.667,5,13,R,M.Leake(42)
106,110,107,107,Aug 4,,CIN,"L,4-9",35,33,4,7,0,0,3,4,2,0,7,0,0,0,0,1,0,0,0.241,0.303,0.364,0.667,4,16,R,J.Cueto(66)
107,111,108,108,Aug 5,,COL,"W,5-1",35,33,5,11,2,0,2,5,2,0,6,0,0,0,0,1,0,0,0.242,0.304,0.366,0.67,6,14,L,J.Francis(36)
