,index,Rk,Gtm,Date,Unnamed: 3,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,#,Thr,Opp. Starter (GmeSc)
79,81,80,80,Jun 28,@,HOU,"W,7-3",40,38,7,12,2,2,3,7,2,0,2,0,0,0,0,0,0,0,0.266,0.328,0.431,0.758,6,13,R,J.Lyles(32)
80,82,81,81,Jun 29,@,HOU,"W,3-2",33,32,3,6,2,0,2,3,1,0,6,0,0,0,0,1,0,0,0.265,0.326,0.431,0.757,3,13,R,B.Myers(56)
81,83,82,82,Jun 30,@,HOU,"L,0-7",31,28,0,4,0,0,0,0,3,0,5,0,0,0,0,3,2,0,0.264,0.325,0.428,0.753,4,12,L,W.Rodriguez(70)
82,85,83,83,Jul 1,,FLA,"W,15-5",46,39,15,15,5,1,2,15,6,1,6,1,0,0,1,0,1,0,0.266,0.328,0.432,0.759,7,11,R,A.Sanchez(19)
83,86,84,84,Jul 2,,FLA,"L,5-9",39,35,5,7,0,1,3,4,4,0,5,0,0,0,1,0,3,0,0.265,0.327,0.433,0.76,7,10,L,B.Hand(41)
84,87,85,85,Jul 3,,FLA,"L,4-6",37,35,4,10,2,1,2,3,2,0,4,0,0,0,0,1,2,1,0.265,0.327,0.434,0.761,6,9,R,J.Vazquez(54)
85,88,86,86,Jul 4,,BAL,"W,13-4",43,40,13,18,7,1,2,13,1,0,4,0,0,2,1,1,1,0,0.268,0.329,0.44,0.768,6,12,R,C.Jakubauskas(20)
86,89,87,87,Jul 5,,BAL,"W,4-2",35,32,4,10,1,0,0,3,2,0,4,0,1,0,0,1,0,0,0.268,0.329,0.439,0.767,7,9,R,M.Atkins(56)
87,90,88,88,Jul 6,,BAL,"W,13-5",43,39,13,19,7,0,1,13,3,0,6,0,0,1,0,2,1,1,0.271,0.331,0.443,0.774,6,12,R,J.Guthrie(24)
88,91,89,89,Jul 7,,OAK,"W,6-0",37,31,6,10,2,0,1,6,3,0,3,0,1,2,0,1,1,0,0.271,0.331,0.443,0.774,7,9,R,R.Harden(31)
89,92,90,90,Jul 8,,OAK,"W,8-5",39,35,8,10,2,0,3,7,4,0,8,0,0,0,2,1,2,0,0.272,0.332,0.445,0.777,7,10,L,G.Gonzalez(30)
90,93,91,91,Jul 9,,OAK,"W,7-6",39,38,7,12,4,0,2,7,0,0,5,0,0,1,1,0,0,0,0.272,0.332,0.446,0.778,6,9,R,B.McCarthy(42)
91,94,92,92,Jul 10,,OAK,"W,2-0",30,27,2,5,1,0,1,2,2,0,4,0,1,0,0,1,0,0,0.271,0.331,0.445,0.776,4,9,R,T.Cahill(62)
92,95,93,93,Jul 14,@,SEA,"W,5-0",39,37,5,12,3,0,3,5,2,1,6,0,0,0,0,1,2,1,0.272,0.331,0.448,0.779,7,10,L,J.Vargas(30)
93,96,94,94,Jul 15,@,SEA,"W,4-0",36,31,4,6,2,0,0,4,2,1,2,0,0,3,1,0,0,0,0.271,0.33,0.446,0.776,5,9,R,D.Fister(50)
94,97,95,95,Jul 16,@,SEA,"W,5-1",37,36,5,12,1,0,2,5,1,0,7,0,0,0,0,2,2,1,0.272,0.33,0.447,0.777,5,9,R,F.Hernandez(50)
95,98,96,96,Jul 17,@,SEA,"W,3-1",37,33,3,7,3,0,1,3,3,0,6,1,0,0,1,0,0,1,0.271,0.33,0.446,0.776,7,9,R,B.Beavan(51)
96,99,97,97,Jul 19,@,LAA,"W,7-0",44,38,7,13,3,0,3,7,6,0,3,0,0,0,0,1,1,1,0.272,0.331,0.449,0.78,10,9,R,T.Chatwood(38)
97,100,98,98,Jul 20,@,LAA,"L,8-9",42,38,8,12,5,0,1,8,3,0,8,0,1,0,0,0,0,0,0.273,0.331,0.45,0.781,7,11,R,D.Haren(19)
98,101,99,99,Jul 21,@,LAA,"L,0-1",36,34,0,8,2,0,0,0,2,0,6,0,0,0,0,0,1,1,0.272,0.331,0.448,0.779,9,10,R,J.Weaver(67)
99,102,100,100,Jul 22,,TOR,"W,12-2",41,38,12,13,3,0,1,12,2,1,6,1,0,0,0,0,1,0,0.273,0.332,0.449,0.78,5,11,L,J.Reyes(17)
100,103,101,101,Jul 23,,TOR,"W,5-4",40,35,5,12,2,1,0,5,2,1,4,0,3,0,1,0,2,0,0.274,0.332,0.449,0.781,9,11,R,C.Villanueva(38)
101,104,102,102,Jul 24,,TOR,"L,0-3",33,31,0,4,0,0,0,0,2,0,7,0,0,0,0,0,0,0,0.272,0.331,0.446,0.777,6,9,L,B.Cecil(84)
102,105,103,103,Jul 25,,MIN,"W,20-6",57,52,20,27,8,1,2,19,4,1,4,0,0,1,2,0,0,0,0.276,0.334,0.451,0.785,13,11,R,N.Blackburn(6)
103,106,104,104,Jul 26,,MIN,"L,8-9",43,39,8,13,3,0,1,8,2,0,6,1,1,0,0,0,2,0,0.277,0.334,0.452,0.786,8,10,R,C.Pavano(16)
104,107,105,105,Jul 27,,MIN,"L,2-7",36,35,2,9,2,0,0,2,1,0,6,0,0,0,0,0,0,1,0.276,0.334,0.45,0.784,7,9,L,B.Duensing(61)
105,108,106,106,Jul 28,,MIN,"W,4-1",34,33,4,10,2,1,0,3,1,1,4,0,0,0,1,0,0,2,0.277,0.334,0.45,0.784,6,9,R,S.Baker(57)
106,109,107,107,Jul 29,@,TOR,"L,2-3",37,36,2,10,2,0,2,2,1,0,7,0,0,0,0,1,0,0,0.277,0.333,0.451,0.784,8,11,L,B.Cecil(64)
107,110,108,108,Jul 30,@,TOR,"W,3-0",37,34,3,9,1,0,2,3,2,1,9,1,0,0,0,1,0,1,0.277,0.333,0.451,0.784,7,10,L,B.Mills(60)
108,111,109,109,Jul 31,@,TOR,"L,3-7",37,35,3,9,3,0,0,3,2,0,13,0,0,0,0,0,0,1,0.276,0.333,0.45,0.783,7,9,R,B.Morrow(66)
109,113,110,110,Aug 2,@,DET,"L,5-6",41,38,5,10,2,0,2,5,2,0,2,1,0,0,1,0,0,0,0.276,0.333,0.45,0.783,9,9,R,M.Scherzer(52)
110,114,111,111,Aug 3,@,DET,"L,4-5",36,36,4,10,3,0,1,3,0,0,1,0,0,0,1,2,0,0,0.276,0.332,0.45,0.782,5,9,R,D.Fister(51)
111,115,112,112,Aug 4,@,DET,"W,5-2",41,36,5,11,0,1,0,4,4,0,1,0,0,1,0,2,1,0,0.277,0.333,0.449,0.782,9,9,R,B.Penny(31)
112,116,113,113,Aug 5,,CLE,"W,8-7",48,43,8,12,3,0,2,7,4,0,11,0,0,1,0,0,1,0,0.277,0.333,0.45,0.782,8,9,R,U.Jimenez(37)
113,117,114,114,Aug 6,,CLE,"L,5-7",40,36,5,8,2,0,0,4,2,0,3,1,0,1,2,0,1,0,0.276,0.332,0.448,0.78,8,9,R,R.Hernandez(50)
114,118,115,115,Aug 7,,CLE,"W,5-3",32,28,5,7,0,0,0,5,4,0,5,0,0,0,0,2,0,0,0.276,0.332,0.447,0.779,3,12,R,J.Tomlin(62)
115,119,116,116,Aug 8,,SEA,"W,9-2",44,37,9,15,1,0,1,9,7,0,2,0,0,0,1,0,0,0,0.277,0.334,0.447,0.781,11,12,L,C.Furbush(16)
116,120,117,117,Aug 9,,SEA,"W,7-6",39,32,7,9,2,0,2,7,6,1,6,0,1,0,0,0,1,0,0.277,0.334,0.448,0.782,8,11,R,M.Pineda(52)
117,121,118,118,Aug 10,,SEA,"L,3-4",37,32,3,8,1,0,2,3,4,0,4,0,1,0,0,1,1,0,0.277,0.334,0.448,0.783,7,10,L,J.Vargas(52)
118,122,119,119,Aug 12,@,OAK,"W,9-1",40,38,9,11,2,1,0,8,2,0,2,0,0,0,1,1,0,0,0.277,0.334,0.448,0.782,4,11,R,B.McCarthy(20)
119,123,120,120,Aug 13,@,OAK,"W,7-1",38,37,7,11,4,0,0,6,1,0,5,0,0,0,2,1,0,1,0.277,0.334,0.447,0.782,4,9,R,T.Cahill(54)
120,124,121,121,Aug 14,@,OAK,"W,7-6",46,36,7,9,2,0,0,4,8,0,8,1,0,1,1,0,2,0,0.277,0.335,0.446,0.781,12,11,R,R.Harden(35)
121,125,122,122,Aug 15,@,LAA,"W,8-4",42,39,8,14,4,0,2,7,1,0,7,0,2,0,0,1,0,0,0.278,0.335,0.448,0.783,7,10,R,G.Richards(46)
122,126,123,123,Aug 16,@,LAA,"W,7-3",45,40,7,17,1,0,1,7,4,0,5,0,0,1,0,2,0,1,0.279,0.336,0.448,0.785,11,10,R,T.Chatwood(19)
123,127,124,124,Aug 17,@,LAA,"W,4-3",42,38,4,12,3,0,1,4,4,1,5,0,0,0,2,2,1,1,0.279,0.337,0.449,0.785,11,9,R,E.Santana(45)
124,128,125,125,Aug 18,@,LAA,"L,1-2",36,34,1,7,1,0,1,1,2,0,8,0,0,0,0,0,2,0,0.279,0.336,0.448,0.784,8,10,R,J.Weaver(65)
125,129,126,126,Aug 19,@,CHW,"W,7-4",37,34,7,7,2,0,3,7,3,1,11,0,0,0,0,0,0,0,0.278,0.336,0.448,0.784,3,9,R,J.Peavy(35)
126,130,127,127,Aug 20,@,CHW,"L,2-3",36,35,2,8,1,0,2,2,1,1,8,0,0,0,1,0,1,1,0.278,0.335,0.448,0.783,7,13,L,J.Danks(60)
127,131,128,128,Aug 21,@,CHW,"L,0-10",33,31,0,4,0,0,0,0,2,0,9,0,0,0,1,1,2,0,0.277,0.334,0.446,0.78,6,11,R,G.Floyd(76)
128,132,129,129,Aug 22,,BOS,"W,4-0",34,31,4,8,1,0,1,4,3,0,6,0,0,0,0,0,0,1,0.277,0.334,0.445,0.779,6,9,L,E.Bedard(45)
129,133,130,130,Aug 23,,BOS,"L,5-11",38,32,5,8,0,0,2,5,4,0,8,0,0,2,0,1,1,0,0.277,0.334,0.445,0.779,6,9,R,J.Lackey(46)
130,134,131,131,Aug 24,,BOS,"L,2-13",36,33,2,6,0,0,1,2,3,0,7,0,0,0,0,0,1,0,0.276,0.333,0.444,0.777,7,10,R,J.Beckett(62)
131,135,132,132,Aug 25,,BOS,"L,0-6",32,29,0,3,0,0,0,0,3,0,10,0,0,0,1,1,1,1,0.275,0.332,0.442,0.774,5,11,L,A.Miller(71)
132,136,133,133,Aug 26,,LAA,"W,11-7",44,42,11,18,5,0,3,11,1,0,8,0,1,0,0,0,1,0,0.276,0.333,0.445,0.778,9,9,R,D.Haren(17)
133,137,134,134,Aug 27,,LAA,"L,4-8",35,30,4,6,0,0,1,4,2,0,4,2,0,1,0,2,0,0,0.276,0.333,0.444,0.777,4,9,R,E.Santana(54)
134,138,135,135,Aug 28,,LAA,"W,9-5",40,33,9,12,3,1,2,9,7,2,3,0,0,0,0,2,1,0,0.276,0.334,0.446,0.78,7,11,R,J.Weaver(26)
135,139,136,136,Aug 30,,TBR,"W,2-0",35,30,2,7,2,0,1,2,5,2,6,0,0,0,1,2,1,0,0.276,0.334,0.445,0.779,9,9,R,J.Hellickson(52)
136,140,137,137,Aug 31,,TBR,"L,1-4",34,33,1,7,0,1,0,1,1,0,8,0,0,0,0,1,0,0,0.276,0.333,0.444,0.778,6,9,R,J.Shields(80)
137,142,138,138,Sep 1,,TBR,"W,7-2",35,32,7,9,1,1,3,7,3,0,3,0,0,0,0,0,2,1,0.276,0.333,0.446,0.779,4,9,R,J.Niemann(35)
138,143,139,139,Sep 2,@,BOS,"W,10-0",45,38,10,13,0,0,3,10,5,0,10,0,1,1,0,0,1,0,0.276,0.334,0.447,0.781,8,14,L,A.Miller(17)
139,144,140,140,Sep 3,@,BOS,"L,7-12",39,34,7,11,2,0,1,7,4,0,7,0,0,1,0,0,0,0,0.276,0.334,0.447,0.781,5,12,L,E.Bedard(52)
140,145,141,141,Sep 4,@,BOS,"W,11-4",48,39,11,15,1,3,2,11,7,0,7,1,0,1,0,1,0,0,0.277,0.336,0.449,0.785,10,11,R,J.Lackey(25)
