,index,Rk,Gtm,Date,Unnamed: 3,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,#,Thr,Opp. Starter (GmeSc)
127,131,128,128,Aug 26,,SFG,"W,5-2",34,32,5,11,1,1,0,5,2,0,8,0,0,0,0,2,0,1,0.256,0.331,0.411,0.742,5,13,L,K.Rueter(25)
128,132,129,129,Aug 27,,SFG,"W,2-1",37,33,2,7,2,0,2,2,4,0,7,0,0,0,0,1,0,0,0.256,0.331,0.411,0.742,8,12,R,M.Gardner(65)
129,133,130,130,Aug 28,,COL,"W,3-2",34,32,3,8,1,1,1,3,2,0,9,0,0,0,0,0,1,0,0.256,0.331,0.412,0.742,7,13,R,M.Yoshii(58)
130,134,131,131,Aug 29,,COL,"L,1-2",36,29,1,3,2,0,0,1,7,0,9,0,0,0,0,1,0,0,0.255,0.33,0.41,0.74,8,13,R,B.Rose(63)
131,135,132,132,Aug 30,,COL,"L,4-5",50,41,4,10,1,0,1,4,8,1,10,0,1,0,1,1,1,0,0.254,0.331,0.409,0.74,13,16,R,J.Tavarez(39)
132,137,133,133,Sep 1,@,LAD,"L,1-2",30,29,1,4,2,0,0,1,1,0,7,0,0,0,0,1,0,1,0.254,0.33,0.408,0.738,2,11,R,I.Valdez(74)
133,138,134,134,Sep 2,@,LAD,"L,0-1",38,36,0,6,1,0,0,0,1,0,13,1,0,0,1,1,1,0,0.253,0.329,0.406,0.735,8,11,R,K.Brown(78)
134,139,135,135,Sep 3,@,LAD,"L,1-6",37,29,1,4,0,0,0,1,8,0,7,0,0,0,1,3,0,0,0.252,0.329,0.405,0.733,9,13,R,C.Park(77)
135,140,136,136,Sep 4,@,SFG,"L,0-3",35,29,0,4,0,0,0,0,5,0,8,0,1,0,0,1,1,0,0.252,0.328,0.403,0.731,8,14,R,R.Ortiz(69)
136,141,137,137,Sep 5,@,SFG,"L,5-8",44,33,5,8,2,0,1,5,8,0,4,1,2,0,0,0,2,0,0.252,0.329,0.403,0.732,12,14,L,K.Rueter(40)
137,142,138,138,Sep 6,@,SFG,"L,4-5",38,35,4,11,1,1,0,4,2,0,10,0,0,1,0,2,0,0,0.252,0.329,0.403,0.732,7,14,R,M.Gardner(39)
138,143,139,139,Sep 8,@,NYM,"W,2-0",36,30,2,4,1,0,1,2,5,0,10,0,1,0,0,0,0,0,0.251,0.329,0.402,0.731,7,14,L,M.Hampton(67)
139,144,140,140,Sep 9,@,NYM,"W,6-3",45,40,6,13,3,0,1,6,4,2,9,0,0,1,1,0,1,0,0.252,0.329,0.403,0.732,12,18,L,G.Rusch(59)
140,145,141,141,Sep 10,@,NYM,"L,0-3",32,30,0,5,0,0,0,0,2,0,9,0,0,0,0,2,0,0,0.251,0.328,0.401,0.73,5,12,L,A.Leiter(84)
141,146,142,142,Sep 11 (1),,MON,"W,5-2",34,31,5,8,2,0,0,2,1,0,0,0,1,1,2,0,0,0,0.251,0.328,0.401,0.729,5,11,R,D.Hermanson(48)
